R1,R2,R3,ETriat,E,ENew
3.640287,2.834591,1.511781,9.899436,19.929540,19.929540
1.511781,2.834588,3.733961,9.742062,19.955559,19.955559
3.733961,2.834588,1.511781,9.742062,19.955559,19.955559
1.511781,2.834592,3.821737,9.611715,19.969045,19.969045
3.821737,2.834592,1.511781,9.611715,19.969045,19.969045
1.511781,2.834587,3.903359,9.508654,19.977067,19.977067
3.903359,2.834587,1.511781,9.508654,19.977067,19.977067
1.511781,2.834592,3.978622,9.461186,20.014491,20.014491
3.978622,2.834592,1.511781,9.461186,20.014491,20.014491
1.511781,2.834589,4.047304,9.477430,20.094974,20.094974
4.047304,2.834589,1.511781,9.477430,20.094974,20.094974
1.511781,2.834592,4.109238,9.552228,20.218128,20.218128
4.109238,2.834592,1.511781,9.552228,20.218128,20.218128
1.511781,2.834587,4.164248,9.676742,20.378793,20.378793
4.164248,2.834587,1.511781,9.676742,20.378793,20.378793
1.511781,2.834592,4.212211,9.840861,20.569855,20.569855
4.212211,2.834592,1.511781,9.840861,20.569855,20.569855
1.511781,2.834588,4.252990,10.033540,20.782382,20.782382
4.252990,2.834588,1.511781,10.033540,20.782382,20.782382
1.511781,2.834591,4.286500,10.238509,21.001805,21.001805
4.286500,2.834591,1.511781,10.238509,21.001805,21.001805
1.511781,2.834592,4.312647,10.386679,21.160171,21.160171
4.312647,2.834592,1.511781,10.386679,21.160171,21.160171
1.511781,2.834585,4.331362,10.455017,21.235234,21.235234
4.331362,2.834585,1.511781,10.455017,21.235234,21.235234
1.511781,2.834585,4.342612,10.606106,21.390174,21.390174
4.342612,2.834585,1.511781,10.606106,21.390174,21.390174
1.511781,2.156200,3.212537,17.336255,24.704710,24.704710
3.212537,2.156200,1.511781,17.336255,24.704710,24.704710
1.511781,2.272678,3.212542,16.786692,23.960408,23.960408
3.212542,2.272678,1.511781,16.786692,23.960408,23.960408
1.511781,2.395309,3.212530,15.509961,22.797990,22.797990
3.212530,2.395309,1.511781,15.509961,22.797990,22.797990
1.511781,2.522363,3.212542,14.216390,21.830970,21.830970
3.212542,2.522363,1.511781,14.216390,21.830970,21.830970
1.511781,2.652274,3.212537,13.053741,21.122053,21.122053
3.212537,2.652274,1.511781,13.053741,21.122053,21.122053
1.511781,2.783734,3.212529,12.010565,20.596133,20.596133
3.212529,2.783734,1.511781,12.010565,20.596133,20.596133
1.511781,2.915614,3.212528,11.072566,20.195146,20.195146
3.212528,2.915614,1.511781,11.072566,20.195146,20.195146
1.511781,3.046925,3.212536,10.248509,19.897928,19.897928
3.212536,3.046925,1.511781,10.248509,19.897928,19.897928
1.511781,3.176765,3.212526,9.528837,19.673085,19.673085
3.212526,3.176765,1.511781,9.528837,19.673085,19.673085
1.511781,3.212528,3.304411,8.850433,19.441824,19.441824
3.304411,3.212528,1.511781,8.850433,19.441824,19.441824
1.511781,3.212532,3.429184,8.295833,19.276043,19.276043
3.429184,3.212532,1.511781,8.295833,19.276043,19.276043
1.511781,3.212534,3.550473,7.820765,19.126610,19.126610
3.550473,3.212534,1.511781,7.820765,19.126610,19.126610
1.511781,3.212532,3.667749,7.459709,19.028738,19.028738
3.667749,3.212532,1.511781,7.459709,19.028738,19.028738
1.511781,3.212528,3.780543,7.192006,18.966944,18.966944
3.780543,3.212528,1.511781,7.192006,18.966944,18.966944
