# R1,R2,R3,E
1.889726,2.784741,3.779443,14.401906
1.889726,2.945098,3.779460,12.608744
1.889726,3.108401,3.779443,11.044073
1.889726,3.273100,3.779451,9.773265
1.889726,3.437817,3.779463,8.773394
1.889726,3.601373,3.779461,8.017446
1.889726,3.762746,3.779450,7.472000
1.889726,3.779462,3.921088,7.105704
1.889726,3.779453,4.075584,6.869562
1.889726,3.779452,4.225556,6.725385
1.889726,3.779453,4.370386,6.642384
1.889726,3.779462,4.509530,6.597361
1.889726,3.779450,4.642452,6.574101
1.889726,3.779461,4.768741,6.561663
1.889726,3.779463,4.887966,6.553230
1.889726,3.779451,4.999744,6.544667
1.889726,3.779443,5.103758,6.533650
1.889726,3.779460,5.199727,6.519172
1.889726,3.779443,5.287317,6.501342
1.889726,3.779460,5.366355,6.480674
1.889726,3.779443,5.436562,6.458315
1.889726,3.779451,5.497803,6.435446
1.889726,3.779463,5.549898,6.413393
1.889726,3.779461,5.592695,6.393475
1.889726,3.779450,5.626085,6.376803
1.889726,3.779462,5.650016,6.364186
1.889726,3.779453,5.664383,6.356385
1.889726,2.825585,4.157393,13.294254
1.889726,2.969577,4.157397,11.811360
1.889726,3.121602,4.157384,10.394373
1.889726,3.279500,4.157397,9.176965
1.889726,3.441299,4.157393,8.175953
1.889726,3.605375,4.157404,7.391769
1.889726,3.770224,4.157402,6.809360
1.889726,3.934579,4.157388,6.400462
1.889726,4.097357,4.157402,6.129289
1.889726,4.157404,4.257531,5.961592
1.889726,4.157400,4.414251,5.862893
1.889726,4.157397,4.566730,5.807663
1.889726,4.157400,4.714284,5.779874
1.889726,4.157404,4.856293,5.768824
1.889726,4.157402,4.992173,5.766590
1.889726,4.157388,5.121422,5.767463
1.889726,4.157402,5.243618,5.767879
1.889726,4.157404,5.358304,5.765973
1.889726,4.157393,5.465109,5.761085
1.889726,4.157397,5.563714,5.753283
1.889726,4.157384,5.653797,5.743053
1.889726,4.157397,5.735124,5.730964
1.889726,4.157393,5.807411,5.717770
1.889726,4.157404,5.870493,5.704389
1.889726,4.157402,5.924155,5.691561
1.889726,4.157388,5.968250,5.680048
1.889726,4.157402,6.002697,5.670462
1.889726,4.157404,6.027360,5.663294
1.889726,4.157400,6.042181,5.658879
1.889726,3.715890,5.102264,6.728923
1.889726,3.851228,5.102265,6.338729
1.889726,3.996059,5.102265,6.020255
1.889726,4.148348,5.102265,5.779009
