# R1,R2,R3,ETriat
5.200000,4.765311,3.805921,-0.123500
5.200000,4.806174,3.845239,-0.122883
5.200000,4.847209,3.884803,-0.122144
5.200000,4.929776,3.964638,-0.120382
5.200000,5.054807,4.086054,-0.117305
5.200000,5.181163,4.209314,-0.114086
5.200000,5.351538,4.376259,-0.110082
9.000000,5.431216,4.217651,0.015476
9.000000,5.529444,4.270842,0.015649
9.000000,5.580598,4.300680,0.015690
9.000000,5.659775,4.349365,0.015701
9.000000,5.741780,4.402626,0.015658
9.000000,5.797962,4.440593,0.015600
9.000000,5.884415,4.501111,0.015475
9.000000,5.973385,4.565757,0.015306
9.000000,6.064760,4.634357,0.015098
9.000000,6.190150,4.731678,0.014766
9.000000,6.319383,4.835317,0.014384
9.000000,6.385368,4.889381,0.014179
9.000000,6.519936,5.001755,0.013748
9.000000,7.857440,6.214592,0.010697
9.000000,7.977114,6.328293,0.010586
9.000000,8.017232,6.366527,0.010546
9.000000,8.138243,6.482191,0.010502
9.000000,8.342020,6.678000,0.010526
9.000000,8.548252,6.877323,0.010660
9.000000,8.756764,7.079863,0.010892
9.000000,8.967397,7.285352,0.011204
9.000000,9.180007,7.493547,0.011568
9.000000,9.437557,7.746645,0.012022
9.000000,9.697549,8.002985,0.012457
9.000000,9.959790,8.262266,0.012844
9.000000,10.312650,8.612088,0.013269
9.000000,10.668830,8.966108,0.013595
9.000000,10.937960,9.234086,0.013784
9.000000,11.389930,9.684892,0.014020
2.000000,2.252396,1.874804,2.212448
2.000000,2.430658,2.052019,1.642385
2.000000,2.612069,2.233086,1.132708
2.000000,2.796018,2.417140,0.716422
2.000000,2.982034,2.603547,0.412312
2.000000,3.169753,2.791836,0.216707
2.000000,3.358891,2.981650,0.120844
2.000000,3.596965,3.220653,0.112644
2.000000,3.836557,3.461209,0.178740
2.000000,4.077399,3.703017,0.257672
2.000000,4.416288,4.043222,0.267282
3.200000,2.699418,2.120760,0.086133
3.200000,2.857718,2.270473,-0.384867
3.200000,3.020968,2.427442,-0.762173
3.200000,3.188408,2.590347,-1.041172
3.200000,3.359411,2.758138,-1.229041
3.200000,3.533460,2.929975,-1.334396
3.200000,3.710126,3.105186,-1.368627
3.200000,3.934101,3.328132,-1.334985
3.200000,4.161042,3.554679,-1.242825
3.200000,4.390489,3.784181,-1.115301
3.200000,4.715226,4.109504,-0.916792
4.000000,4.913133,3.675901,-0.941408
4.000000,5.095599,3.852801,-0.882226
4.000000,5.325454,4.076930,-0.807161
4.000000,5.557047,4.303911,-0.738454
4.000000,6.024651,4.764790,-0.635828
4.000000,6.497081,5.232858,-0.577674
4.000000,6.973357,5.706345,-0.548360
4.000000,7.934670,6.664947,-0.527940
4.000000,8.418707,7.148503,-0.524946
4.000000,8.904509,7.634178,-0.523484
4.000000,9.880362,8.610448,-0.522172
4.500000,5.099386,3.724977,-0.473029
4.500000,5.278567,3.895993,-0.445908
4.500000,5.504562,4.113441,-0.411378
4.500000,5.732549,4.334401,-0.380204
4.500000,6.193623,4.784904,-0.334881
4.500000,6.660317,5.244385,-0.309805
4.500000,7.131526,5.710678,-0.297210
4.500000,8.084328,6.657957,-0.288293
4.500000,8.564766,7.136992,-0.286912
4.500000,9.047323,7.618722,-0.286164
4.500000,10.017570,8.588450,-0.285300
5.000000,5.292787,3.787498,-0.190771
5.000000,5.468676,3.952206,-0.183499
5.000000,5.690777,4.162441,-0.173067
5.000000,5.915105,4.376859,-0.163127
5.000000,6.369499,4.816001,-0.148303
5.000000,6.830269,5.266007,-0.139994
5.000000,7.296206,5.724317,-0.135776
5.000000,8.240069,6.658959,-0.132701
5.000000,8.716696,7.132931,-0.132163
5.000000,9.195806,7.610235,-0.131798
5.000000,10.160070,8.572608,-0.131184
3.200000,3.894185,2.905640,-1.339047
3.200000,4.260363,3.261544,-1.265993
3.200000,4.632138,3.626651,-1.091916
3.200000,5.008265,3.998441,-0.881107
3.200000,5.578685,4.565076,-0.611983
3.200000,6.154734,5.139291,-0.458330
3.200000,6.734966,5.718802,-0.389962
3.200000,7.220961,6.204705,-0.366022
3.200000,7.708748,6.692684,-0.355491
3.200000,8.198006,7.182317,-0.350906
3.200000,8.688488,7.673287,-0.348851
3.200000,9.672376,8.658329,-0.347282
3.800000,5.488974,4.295126,-0.844778
3.800000,5.959127,4.759854,-0.716898
3.800000,6.433783,5.231090,-0.643224
3.800000,6.912013,5.707223,-0.605824
3.800000,7.200371,5.994769,-0.593576
3.800000,7.682948,6.476523,-0.582379
3.800000,7.876588,6.669977,-0.579844
3.800000,8.361997,7.155186,-0.576094
3.800000,8.849032,7.642302,-0.574305
3.800000,9.827008,8.620961,-0.572798
4.500000,5.459195,4.069652,-0.418128
4.500000,6.193623,4.784904,-0.334881
4.500000,7.131526,5.710678,-0.297211
4.500000,8.084328,6.657957,-0.288293
4.500000,9.047323,7.618722,-0.286164
4.500000,10.017570,8.588450,-0.285300
5.200000,5.722797,4.143621,-0.121515
5.200000,6.441657,4.831470,-0.106504
5.200000,7.363804,5.732364,-0.099390
5.200000,8.303992,6.661599,-0.097615
5.200000,9.256725,7.608797,-0.096991
5.200000,10.218490,8.568003,-0.096436
6.500000,4.536426,3.047968,0.035613
6.500000,4.889870,3.257785,0.020963
6.500000,5.267115,3.526503,0.010254
6.500000,5.663406,3.841781,0.002784
6.500000,6.075017,4.193130,-0.001127
6.500000,6.499039,4.572242,-0.003916
6.500000,6.933194,4.972772,-0.006605
6.500000,7.375693,5.389946,-0.008688
6.500000,7.825121,5.820187,-0.009907
6.500000,8.280349,6.260801,-0.010459
6.500000,8.740472,6.709746,-0.010641
6.500000,9.204755,7.165455,-0.010623
6.500000,9.672600,7.626717,-0.010486
6.500000,10.617090,8.562297,-0.010028
7.500000,5.030387,3.420705,0.029271
7.500000,5.366831,3.589105,0.023611
7.500000,5.727212,3.816036,0.018558
7.500000,6.107294,4.091770,0.015177
7.500000,6.503623,4.407157,0.012889
7.500000,6.913407,4.754312,0.010808
7.500000,7.334390,5.126786,0.008861
7.500000,7.764751,5.519456,0.007311
7.500000,8.203014,5.928309,0.006309
7.500000,8.647977,6.350220,0.005853
7.500000,9.098659,6.782754,0.005793
7.500000,9.554249,7.224002,0.005992
7.500000,10.014080,7.672461,0.006168
7.500000,10.944310,8.586475,0.006699
1.400000,2.202931,1.761027,3.783994
1.400000,2.250267,1.807969,3.706657
1.400000,2.345272,1.902320,3.534021
1.400000,2.536432,2.092597,3.159042
1.400000,2.728860,2.284535,2.791072
1.400000,3.116578,2.671962,2.199821
1.400000,3.507056,3.062624,1.751491
1.400000,3.899464,3.455422,1.190776
1.400000,4.293274,3.849705,0.691938
1.400000,4.786980,4.344028,0.356225
1.400000,5.281870,4.839517,0.208269
1.400000,5.777640,5.335848,0.143969
1.400000,6.274081,5.832806,0.115911
1.400000,6.771047,6.330243,0.103613
1.400000,7.268428,6.828055,0.098139
1.400000,9.260775,8.821776,0.093931
1.500000,2.235750,1.763579,3.348584
1.500000,2.282770,1.810061,3.256301
1.500000,2.377175,1.903559,3.061010
1.500000,2.567257,2.092361,2.664327
1.500000,2.758742,2.283070,2.299155
1.500000,3.144892,2.668573,1.768436
1.500000,3.534125,3.057802,1.442215
1.500000,3.925523,3.449497,1.087508
1.500000,4.318498,3.842903,0.645602
1.500000,4.811345,4.336357,0.320273
1.500000,5.305531,4.831157,0.173163
1.500000,5.800713,5.326929,0.108725
1.500000,6.296657,5.823424,0.080458
1.500000,6.793196,6.320471,0.068016
1.500000,7.290207,6.817950,0.062484
1.500000,9.281465,8.810721,0.058255
1.600000,2.269372,1.767333,2.971219
1.600000,2.316069,1.813326,2.865895
1.600000,2.409860,1.905916,2.650617
1.600000,2.598832,2.093143,2.233506
1.600000,2.789343,2.282538,1.867644
1.600000,3.173868,2.665979,1.376955
1.600000,3.561803,3.053671,1.144350
1.600000,3.952145,3.444179,0.952902
1.600000,4.344244,3.836644,0.595221
1.600000,4.836188,4.329164,0.291654
1.600000,5.329631,4.823225,0.149095
1.600000,5.824193,5.318395,0.085966
1.600000,6.319611,5.814392,0.058158
1.600000,6.815698,6.311021,0.045902
1.600000,7.312318,6.808143,0.040463
1.600000,9.302420,8.799894,0.036368
1.700000,2.303763,1.772281,2.642293
1.700000,2.350130,1.817756,2.525865
1.700000,2.443295,1.909385,2.293545
1.700000,2.631131,2.094942,1.858726
1.700000,2.820640,2.282938,1.491394
1.700000,3.203487,2.664182,1.029680
1.700000,3.590076,3.050233,0.867678
1.700000,3.979317,3.439473,0.798429
1.700000,4.370502,3.830931,0.545590
1.700000,4.861500,4.322453,0.272232
1.700000,5.354165,4.815721,0.136284
1.700000,5.848075,5.310248,0.075126
1.700000,6.342939,5.805713,0.048050
1.700000,6.838551,6.301895,0.036105
1.700000,7.334758,6.798635,0.030823
1.700000,9.323640,8.789296,0.026918
2.000000,4.647117,4.011992,0.323109
2.000000,5.234031,4.599329,0.159391
2.000000,5.823613,5.189564,0.074788
2.000000,6.415127,5.781809,0.041048
2.000000,6.909173,6.276472,0.029616
2.000000,7.404019,6.771919,0.024596
2.000000,7.899514,7.267990,0.022397
2.000000,8.395543,7.764565,0.021462
2.000000,9.388865,8.758884,0.021081
2.000000,10.383470,9.754364,0.021241
2.000000,11.379020,10.750680,0.021415
1.800000,3.425906,2.854797,0.633343
1.800000,3.812672,3.241067,0.615207
1.800000,4.201916,3.630311,0.588204
1.800000,4.593009,4.021667,0.387602
1.800000,5.182198,4.611483,0.169329
1.800000,5.773614,5.203628,0.078389
1.800000,6.366637,5.797389,0.043692
1.800000,6.861750,6.293093,0.032059
1.800000,7.357523,6.789428,0.026932
1.800000,7.853833,7.286264,0.024653
1.800000,8.350582,7.783505,0.023657
1.800000,9.345122,8.778928,0.023211
1.800000,10.340710,9.775284,0.023361
1.800000,11.337080,10.772320,0.023530
2.400000,1.367535,1.062916,5.170582
2.400000,1.466256,1.054935,5.106241
2.400000,2.875360,2.135596,0.115777
2.400000,3.057360,2.311681,-0.228721
2.400000,3.614791,2.858874,-0.625433
2.400000,4.567875,3.806396,-0.148782
2.400000,5.051224,4.289102,0.116013
2.400000,5.537531,4.775368,0.108853
2.400000,6.026080,5.264208,0.060512
2.400000,6.516366,5.754966,0.033524
2.400000,6.811215,6.050147,0.024713
2.400000,7.303564,6.543090,0.016815
2.400000,7.500786,6.740558,0.015076
2.400000,7.994447,7.234837,0.012594
2.400000,8.488850,7.729852,0.011576
2.400000,9.479416,8.721588,0.011217
1.800000,2.477449,1.913961,1.977698
1.800000,2.664127,2.097754,1.528479
1.800000,2.899972,2.331250,1.082972
1.800000,3.042565,2.472897,0.890829
1.800000,3.185838,2.615475,0.754720
1.800000,3.329704,2.758841,0.667693
1.800000,3.522320,2.951021,0.614700
1.800000,3.715718,3.144177,0.609005
3.800000,3.859060,2.727447,-1.215558
3.800000,4.033024,2.888287,-1.251976
3.800000,4.209303,3.053759,-1.254512
3.800000,4.387616,3.223148,-1.229958
3.800000,4.658389,3.483323,-1.157177
3.800000,4.932546,3.749453,-1.057040
4.000000,4.025865,2.837798,-1.056645
4.000000,4.112265,2.917021,-1.068984
4.000000,4.286838,3.079097,-1.072736
4.000000,4.463545,3.245408,-1.053659
4.000000,4.642143,3.415333,-1.017576
4.000000,4.822421,3.588360,-0.969047
4.500000,3.018232,2.052423,0.509895
4.500000,3.185381,2.134028,0.238974
4.500000,3.255214,2.173875,0.139323
4.500000,4.658850,3.311673,-0.519863
4.500000,4.746015,3.392467,-0.514151
4.500000,4.877685,3.515511,-0.501702
4.500000,5.010386,3.640577,-0.485456
5.000000,4.861228,3.392370,-0.195737
5.000000,4.946509,3.469232,-0.196801
5.000000,4.989354,3.508100,-0.196899
5.000000,5.032332,3.547247,-0.196725
5.200000,3.089184,2.282644,0.550561
5.200000,3.195183,2.287759,0.447969
5.200000,3.309883,2.310243,0.347715
5.200000,3.401092,2.338216,0.277769
5.200000,3.561965,2.404990,0.175557
5.200000,3.732662,2.495136,0.092807
5.200000,5.028506,3.503723,-0.128372
5.200000,5.070986,3.541810,-0.129133
5.200000,5.113603,3.580191,-0.129684
5.200000,5.199231,3.657794,-0.130181
5.200000,5.328612,3.776174,-0.129560
5.200000,5.459048,3.896732,-0.127623
5.200000,5.634478,4.060530,-0.123737
9.000000,5.638653,3.977532,0.020682
9.000000,5.756169,4.005917,0.020655
9.000000,5.816616,4.023765,0.020561
9.000000,5.909300,4.055015,0.020341
9.000000,6.004302,4.091529,0.020044
9.000000,6.068869,4.118728,0.019812
9.000000,6.167494,4.163698,0.019427
9.000000,6.268157,4.213531,0.019007
9.000000,6.370762,4.268056,0.018561
9.000000,6.510429,4.347749,0.017937
9.000000,6.653177,4.435035,0.017288
9.000000,6.725645,4.481389,0.016955
9.000000,6.872654,4.579243,0.016280
9.000000,8.296088,5.705175,0.011255
9.000000,8.421217,5.814334,0.011011
9.000000,8.463106,5.851123,0.010932
9.000000,8.589294,5.962642,0.010743
9.000000,8.801268,6.152144,0.010520
9.000000,9.015191,6.345837,0.010407
9.000000,9.230927,6.543349,0.010410
9.000000,9.448352,6.744345,0.010527
9.000000,9.667353,6.948522,0.010751
9.000000,9.932086,7.197352,0.011137
9.000000,10.198770,7.449953,0.011607
9.000000,10.467260,7.705954,0.012102
9.000000,10.827820,8.052016,0.012722
9.000000,11.191060,8.402869,0.013237
9.000000,11.465100,8.668802,0.013546
9.000000,11.924600,9.116725,0.013929
2.000000,2.366042,1.750744,1.983240
2.000000,2.547800,1.926400,1.436981
2.000000,2.732108,2.106403,0.969653
2.000000,2.918483,2.289727,0.602666
2.000000,3.106553,2.475634,0.346730
2.000000,3.296028,2.663584,0.196318
2.000000,3.486678,2.853172,0.134054
2.000000,3.726370,3.092004,0.152593
2.000000,3.967335,3.332474,0.233233
2.000000,4.209354,3.574252,0.326639
2.000000,4.452254,3.817089,0.361001
3.200000,2.850727,1.943698,-0.070539
3.200000,3.016563,2.086965,-0.503077
3.200000,3.186324,2.238948,-0.836614
3.200000,3.359414,2.397989,-1.075563
3.200000,3.535346,2.562775,-1.228367
3.200000,3.713714,2.732266,-1.311790
3.200000,3.894185,2.905640,-1.339047
3.200000,4.122310,3.126831,-1.309370
3.200000,4.352837,3.352074,-1.229164
3.200000,4.585406,3.580605,-1.116908
3.200000,4.819721,3.811832,-0.987348
1.800000,4.366125,3.460269,0.646050
1.800000,4.562556,3.656136,0.606074
1.800000,4.808508,3.901559,0.467225
1.800000,5.054857,4.147529,0.334122
1.800000,5.548535,4.640761,0.164220
1.800000,6.043253,5.135302,0.085139
1.800000,6.538775,5.630807,0.049933
1.800000,7.531594,6.623845,0.027655
1.800000,8.028672,7.121094,0.024700
1.800000,8.526091,7.618704,0.023479
1.800000,9.521741,8.614753,0.023026
4.000000,5.221632,3.291341,-0.982032
4.000000,5.408905,3.467526,-0.932313
4.000000,5.644224,3.691172,-0.863818
4.000000,5.880755,3.918006,-0.793458
4.000000,6.356911,4.379247,-0.672143
4.000000,6.836472,4.848178,-0.595849
4.000000,7.318769,5.322769,-0.556510
4.000000,8.289659,6.283783,-0.529629
4.000000,8.777555,6.768527,-0.525806
4.000000,9.266742,7.255342,-0.523985
4.000000,10.248250,8.233715,-0.522413
4.500000,5.433334,3.295636,-0.521079
4.500000,5.618343,3.464950,-0.497368
4.500000,5.850992,3.680925,-0.463258
4.500000,6.085018,3.900967,-0.427077
4.500000,6.556608,4.350770,-0.363592
4.500000,7.032124,4.810495,-0.323878
4.500000,7.510821,5.277549,-0.303596
4.500000,8.475597,6.227026,-0.289697
4.500000,8.960882,6.707273,-0.287639
4.500000,9.447702,7.190213,-0.286597
4.500000,10.425080,8.162260,-0.285535
5.000000,5.649938,3.316020,-0.223904
5.000000,5.832693,3.477716,-0.217127
5.000000,6.062669,3.685126,-0.205675
5.000000,6.294172,3.897537,-0.191978
5.000000,6.761131,4.334407,-0.165633
5.000000,7.232509,4.783657,-0.148443
5.000000,7.707495,5.242105,-0.139634
5.000000,8.665913,6.178369,-0.133597
5.000000,9.148461,6.653461,-0.132646
5.000000,9.632790,7.131958,-0.132110
5.000000,10.605810,8.096753,-0.131402
3.200000,4.139970,2.598180,-1.315119
3.200000,4.515379,2.952938,-1.243211
3.200000,4.894686,3.318003,-1.090555
3.200000,5.277050,3.690317,-0.901684
3.200000,5.855015,4.258215,-0.633774
3.200000,6.437014,4.833875,-0.466069
3.200000,7.022044,5.414822,-0.391151
3.200000,7.511373,5.901857,-0.366012
3.200000,8.002022,6.390896,-0.355423
3.200000,8.493761,6.881509,-0.350959
3.200000,8.986412,7.373384,-0.348986
3.200000,9.973909,8.360027,-0.347423
3.800000,5.800536,3.928597,-0.895291
3.800000,6.278487,4.393979,-0.751239
3.800000,6.759629,4.866234,-0.660362
3.800000,7.243325,5.343540,-0.613346
3.800000,7.534565,5.631814,-0.598110
3.800000,8.021400,6.114778,-0.584402
3.800000,8.216576,6.308706,-0.581343
3.800000,8.705475,6.795069,-0.576865
3.800000,9.195569,7.283278,-0.574768
3.800000,10.178650,8.263928,-0.573028
4.500000,5.804347,3.637381,-0.470361
4.500000,6.556608,4.350770,-0.363592
4.500000,7.510821,5.277549,-0.303596
4.500000,8.475597,6.227026,-0.289697
4.500000,9.447702,7.190213,-0.286597
4.500000,10.425080,8.162260,-0.285535
5.200000,6.102686,3.649634,-0.147151
5.200000,6.844195,4.331288,-0.120071
5.200000,7.787380,5.230711,-0.102401
5.200000,8.743202,6.161219,-0.098332
5.200000,9.707928,7.110619,-0.097260
5.200000,10.679150,8.072248,-0.096648
6.000000,6.453727,3.698301,-0.026175
6.000000,7.182999,4.338469,-0.029566
6.000000,8.113357,5.201289,-0.028729
6.000000,9.058568,6.106104,-0.028754
6.000000,10.014430,7.036732,-0.028524
6.000000,10.978150,7.984153,-0.028122
9.000000,7.841293,4.176873,0.018793
9.000000,8.527789,4.635039,0.015503
9.000000,9.411155,5.322615,0.012281
9.000000,10.315840,6.097284,0.010713
9.000000,11.236690,6.929900,0.010973
9.000000,12.170040,7.801933,0.012615
6.500000,7.172285,4.160776,0.011829
6.500000,7.399612,4.358858,-0.006360
6.500000,7.858399,4.769677,-0.008626
6.500000,8.321936,5.196152,-0.009821
6.500000,8.602018,5.458031,-0.010302
6.500000,9.071653,5.902566,-0.010722
6.500000,9.260398,6.082792,-0.010782
6.500000,9.734225,6.538389,-0.010772
6.500000,10.210550,7.000051,-0.010652
6.500000,11.169410,7.937321,-0.010258
6.500000,12.134910,8.888274,-0.009791
6.500000,13.105590,9.848948,-0.009460
7.500000,7.619686,4.254592,0.015988
7.500000,7.842629,4.435512,0.014202
7.500000,8.293146,4.815932,0.011369
7.500000,8.749040,5.216574,0.009213
7.500000,9.024819,5.464824,0.007887
7.500000,9.487718,5.889290,0.006718
7.500000,9.673912,6.062302,0.006084
7.500000,10.141700,6.501611,0.005798
7.500000,10.612420,6.949128,0.005881
7.500000,11.561240,7.863158,0.006471
7.500000,12.518030,8.795915,0.006924
7.500000,13.481100,9.742022,0.007244
1.400000,2.320702,1.626245,3.149991
1.400000,2.368724,1.673281,3.066326
1.400000,2.465004,1.767841,2.890228
1.400000,2.658388,1.958583,2.529660
1.400000,2.852685,2.151007,2.205939
1.400000,3.243360,2.539370,1.762594
1.400000,3.636063,2.930865,1.583960
1.400000,4.030201,3.324385,1.409651
1.400000,4.425391,3.719288,0.844627
1.400000,4.920473,4.214270,0.424541
1.400000,5.416458,4.710311,0.236386
1.400000,5.913119,5.207110,0.155122
1.400000,6.410299,5.704468,0.120046
1.400000,6.907886,6.202251,0.104858
1.400000,7.405799,6.700364,0.098167
1.400000,9.399665,8.694982,0.093598
1.500000,2.359954,1.618968,2.750191
1.500000,2.407752,1.665517,2.656106
1.500000,2.503607,1.759183,2.465715
1.500000,2.696220,1.948404,2.097043
1.500000,2.889837,2.139587,1.785126
1.500000,3.279370,2.526053,1.399390
1.500000,3.671155,2.916171,1.293700
1.500000,4.064540,3.308650,1.263854
1.500000,4.459103,3.702739,0.811001
1.500000,4.953532,4.196923,0.398131
1.500000,5.448979,4.692339,0.206642
1.500000,5.945188,5.188635,0.122687
1.500000,6.441983,5.685580,0.086028
1.500000,6.939239,6.183018,0.069992
1.500000,7.436862,6.680838,0.062910
1.500000,9.429871,8.674626,0.057974
1.600000,2.399772,1.612980,2.399964
1.600000,2.447343,1.659001,2.296291
1.600000,2.542764,1.751699,2.092289
1.600000,2.734589,1.939271,1.713763
1.600000,2.927508,2.129107,1.408213
1.600000,3.315864,2.513513,1.060478
1.600000,3.706697,2.902137,1.003707
1.600000,4.099299,3.293486,1.029216
1.600000,4.493206,3.686692,0.758675
1.600000,4.986954,4.180013,0.373540
1.600000,5.481836,4.674754,0.184965
1.600000,5.977570,5.170507,0.101169
1.600000,6.473960,5.667005,0.064355
1.600000,6.970866,6.164070,0.048200
1.600000,7.468184,6.661575,0.041083
1.600000,9.460287,8.654469,0.036127
1.700000,2.440130,1.608294,2.093125
1.700000,2.487470,1.653748,1.981049
1.700000,2.582451,1.745403,1.764960
1.700000,2.773472,1.931198,1.377138
1.700000,2.965678,2.119580,1.075678
1.700000,3.352825,2.501762,0.755203
1.700000,3.742676,2.888772,0.733473
1.700000,4.134467,3.278901,0.801085
1.700000,4.527694,3.671156,0.691294
1.700000,5.020732,4.163547,0.353564
1.700000,5.515024,4.657560,0.172564
1.700000,6.010260,5.152728,0.090626
1.700000,6.506225,5.648747,0.054424
1.700000,7.002764,6.145411,0.038515
1.700000,7.499763,6.642576,0.031529
1.700000,9.490911,8.634511,0.026707
1.800000,2.410557,1.538245,2.003845
1.800000,2.387137,1.516193,2.066133
1.800000,2.363750,1.494233,2.128583
1.800000,2.340397,1.472370,2.191056
1.800000,2.317078,1.450609,2.253432
1.800000,2.293794,1.428953,2.315583
1.800000,2.270547,1.407409,2.377447
1.800000,2.247337,1.385980,2.438908
2.000000,2.494465,1.537604,1.549475
2.000000,2.471296,1.516303,1.619515
2.000000,2.448163,1.495117,1.690480
2.000000,2.425068,1.474050,1.762255
2.000000,2.402010,1.453108,1.834768
2.000000,2.378992,1.432296,1.907942
2.000000,2.356014,1.411620,1.981734
2.000000,2.333077,1.391086,2.056099
2.400000,1.602066,0.960683,4.980261
2.400000,1.638212,0.959184,4.912672
2.400000,1.675070,0.960289,4.831130
