R1,R2,R3,ETriat,EDiat,E
4.500000,3.744577,4.553155,-0.508475,-0.371486,-0.879961
4.500000,3.862797,4.688280,-0.471520,-0.313369,-0.784889
5.000000,3.679743,4.489513,-0.289043,-0.351959,-0.641002
5.000000,3.751151,4.576590,-0.272156,-0.308818,-0.580973
5.000000,3.787340,4.620324,-0.263926,-0.289486,-0.553411
5.000000,3.823840,4.664184,-0.255906,-0.271526,-0.527432
5.200000,2.704980,2.667989,0.631376,-3.392063,-2.760687
5.200000,2.710537,2.772473,0.509053,-3.149030,-2.639977
5.200000,2.730770,2.887047,0.368432,-2.870441,-2.502009
5.200000,2.755390,2.978904,0.258130,-2.645280,-2.387150
5.200000,2.813768,3.141960,0.079198,-2.253768,-2.174570
5.200000,2.892647,3.315865,-0.077698,-1.860613,-1.938311
5.200000,3.804363,4.641343,-0.214236,-0.274179,-0.488415
5.200000,3.839687,4.684728,-0.207122,-0.257261,-0.464382
5.200000,3.875335,4.728243,-0.200230,-0.241514,-0.441745
5.200000,3.947565,4.815652,-0.187215,-0.213247,-0.400462
5.200000,4.058120,4.947659,-0.169823,-0.177893,-0.347716
5.200000,4.171140,5.080665,-0.155088,-0.149537,-0.304625
5.200000,4.325333,5.259429,-0.139344,-0.120228,-0.259572
9.000000,4.707659,4.906653,-0.006978,-0.118011,-0.124988
9.000000,4.732895,5.024463,-0.006619,-0.104494,-0.111114
9.000000,4.748622,5.085295,-0.006309,-0.098312,-0.104620
9.000000,4.776043,5.178824,-0.005702,-0.089716,-0.095418
9.000000,4.807990,5.274960,-0.004953,-0.081888,-0.086841
9.000000,4.831758,5.340430,-0.004390,-0.077069,-0.081459
9.000000,4.871044,5.440605,-0.003472,-0.070399,-0.073871
9.000000,4.914595,5.543030,-0.002489,-0.064354,-0.066843
9.000000,4.962300,5.647581,-0.001467,-0.058883,-0.060350
9.000000,5.032163,5.790091,-0.000081,-0.052396,-0.052477
9.000000,5.108904,5.935920,0.001295,-0.046736,-0.045441
9.000000,5.149759,6.010003,0.001969,-0.044184,-0.042216
9.000000,5.236245,6.160367,0.003274,-0.039579,-0.036306
9.000000,6.253192,7.617086,0.011546,-0.017128,-0.005582
9.000000,6.353628,7.744998,0.011932,-0.016169,-0.004237
9.000000,6.387538,7.787810,0.012050,-0.015868,-0.003818
9.000000,6.490518,7.916753,0.012371,-0.015015,-0.002644
9.000000,6.666117,8.133263,0.012805,-0.013749,-0.000944
9.000000,6.846343,8.351644,0.013123,-0.012653,0.000470
9.000000,7.030840,8.571752,0.013349,-0.011707,0.001642
9.000000,7.219281,8.793459,0.013501,-0.010892,0.002609
9.000000,7.411364,9.016646,0.013598,-0.010191,0.003407
9.000000,7.646285,9.286274,0.013664,-0.009483,0.004181
9.000000,7.885622,9.557712,0.013693,-0.008901,0.004792
9.000000,8.128984,9.830811,0.013700,-0.008424,0.005275
9.000000,8.459129,10.197290,0.013717,-0.007927,0.005790
9.000000,8.795075,10.566210,0.013726,-0.007557,0.006169
9.000000,9.050453,10.844340,0.013737,-0.007345,0.006392
9.000000,9.481893,11.310380,0.013781,-0.007088,0.006693
2.000000,1.842953,2.225274,2.268976,-11.307988,-9.039012
2.000000,2.011212,2.409854,1.602062,-11.247710,-9.645648
2.000000,2.184827,2.596719,0.992916,-10.826591,-9.833675
2.000000,2.362619,2.785409,0.468763,-10.216287,-9.747524
2.000000,2.543711,2.975576,0.051737,-9.543083,-9.491346
2.000000,2.727446,3.166955,-0.298281,-8.892233,-9.190514
2.000000,2.913325,3.359339,-0.490104,-8.315035,-8.805139
2.000000,3.148108,3.600986,-0.577584,-7.736647,-8.314231
2.000000,3.385071,3.843701,-0.533458,-7.323920,-7.857378
2.000000,3.623786,4.087295,-0.415829,-7.051327,-7.467156
2.000000,3.960328,4.429526,-0.235237,-6.830650,-7.065887
3.200000,2.145684,2.607057,0.474043,-7.208544,-6.734501
3.200000,2.277181,2.776622,-0.077357,-6.725981,-6.803338
3.200000,2.418088,2.950002,-0.552604,-6.176435,-6.729039
3.200000,2.566855,3.126563,-0.936145,-5.610052,-6.546197
3.200000,2.722194,3.305795,-1.221255,-5.066818,-6.288073
3.200000,2.883043,3.487286,-1.406149,-4.577827,-5.983976
3.200000,3.048530,3.670702,-1.494099,-4.164104,-5.658203
3.200000,3.260833,3.902263,-1.485168,-3.764108,-5.249276
3.200000,3.478149,4.135972,-1.378827,-3.484642,-4.863469
3.200000,3.699597,4.371483,-1.218234,-3.300309,-4.518543
3.200000,4.015260,4.703713,-0.973095,-3.148486,-4.121581
1.800000,2.988255,3.248920,0.052138,-4.937948,-4.885810
1.800000,3.755043,4.028185,-0.081911,-3.595177,-3.677088
1.800000,3.948800,4.224212,-0.052762,-3.458901,-3.511663
1.800000,4.191821,4.469742,-0.023648,-3.346585,-3.370233
1.800000,4.435617,4.715741,-0.004695,-3.275510,-3.280205
1.800000,4.925076,5.208883,0.013656,-3.199176,-3.185520
1.800000,5.416461,5.703219,0.020382,-3.164068,-3.143686
1.800000,5.909292,6.198463,0.022889,-3.146332,-3.123443
1.800000,6.898050,7.190927,0.023817,-3.131203,-3.107386
1.800000,7.393562,7.687892,0.023701,-3.127973,-3.104272
1.800000,7.889642,8.185226,0.023552,-3.126048,-3.102496
1.800000,8.883119,9.180763,0.023417,-3.124207,-3.100790
4.000000,4.029543,4.503733,-0.878122,-0.634517,-1.512639
4.000000,4.200905,4.687411,-0.803441,-0.574711,-1.378152
4.000000,4.418492,4.918800,-0.725853,-0.522834,-1.248687
4.000000,4.639348,5.151929,-0.666550,-0.487859,-1.154409
4.000000,5.089155,5.622536,-0.592181,-0.446938,-1.039119
4.000000,5.547563,6.097824,-0.555091,-0.426009,-0.981100
4.000000,6.012604,6.576777,-0.537143,-0.414476,-0.951619
4.000000,6.957248,7.542883,-0.524881,-0.403645,-0.928527
4.000000,7.435002,8.029049,-0.523178,-0.401107,-0.924285
4.000000,7.915504,8.516817,-0.522401,-0.399521,-0.921922
4.000000,8.882967,9.496171,-0.521775,-0.397923,-0.919698
4.500000,4.136952,4.636080,-0.422975,-0.273788,-0.696763
4.500000,4.301866,4.816376,-0.389016,-0.227308,-0.616324
4.500000,4.512000,5.043836,-0.357073,-0.186154,-0.543226
4.500000,4.726018,5.273338,-0.334770,-0.157783,-0.492553
4.500000,5.163762,5.737482,-0.308912,-0.123650,-0.432562
4.500000,5.611919,6.207199,-0.296487,-0.105613,-0.402101
4.500000,6.068181,6.681312,-0.290375,-0.095417,-0.385792
4.500000,6.998658,7.639447,-0.286093,-0.085586,-0.371679
4.500000,7.470636,8.122300,-0.285496,-0.083228,-0.368724
4.500000,7.946043,8.607112,-0.285208,-0.081740,-0.366948
4.500000,8.904942,9.581419,-0.284904,-0.080221,-0.365125
5.000000,4.258699,4.775913,-0.187124,-0.181340,-0.368463
5.000000,4.416956,4.952738,-0.171600,-0.145763,-0.317364
5.000000,4.619331,5.176143,-0.157635,-0.113555,-0.271189
5.000000,4.826172,5.401879,-0.148346,-0.090820,-0.239167
5.000000,5.251131,5.859264,-0.138422,-0.062653,-0.201076
5.000000,5.688305,6.323105,-0.134242,-0.047251,-0.181493
5.000000,6.135084,6.792079,-0.132386,-0.038308,-0.170693
5.000000,7.050115,7.741685,-0.131202,-0.029446,-0.160648
5.000000,7.515754,8.220971,-0.131050,-0.027271,-0.158321
5.000000,7.985550,8.702589,-0.130961,-0.025883,-0.156845
5.000000,8.934981,9.671422,-0.130793,-0.024451,-0.155244
3.200000,3.189696,3.566426,-1.460423,-4.116951,-5.577374
3.200000,3.534794,3.935040,-1.379030,-3.560427,-4.939457
3.200000,3.890421,4.309256,-1.134580,-3.265836,-4.400416
3.200000,4.253937,4.687733,-0.873115,-3.119844,-3.992959
3.200000,4.810083,5.261422,-0.590034,-3.023861,-3.613895
3.200000,5.375668,5.840401,-0.445816,-2.985177,-3.430993
3.200000,5.948002,6.423239,-0.384396,-2.967467,-3.351863
3.200000,6.428801,6.911182,-0.363152,-2.959649,-3.322801
3.200000,6.912325,7.400735,-0.353876,-2.955016,-3.308892
3.200000,7.398041,7.891597,-0.349905,-2.952200,-3.302105
3.200000,7.885541,8.383540,-0.348197,-2.950472,-3.298669
3.200000,8.864721,9.369985,-0.347029,-2.948763,-3.295792
3.800000,4.608630,5.105477,-0.775747,-0.840919,-1.616666
3.800000,5.063015,5.578567,-0.672901,-0.797071,-1.469972
3.800000,5.525285,6.055983,-0.619995,-0.774922,-1.394917
3.800000,5.993616,6.536776,-0.594268,-0.762835,-1.357103
3.800000,6.276960,6.826577,-0.585956,-0.758206,-1.344162
3.800000,6.752398,7.311407,-0.578439,-0.753049,-1.331488
3.800000,6.943539,7.505896,-0.576764,-0.751600,-1.328364
3.800000,7.423435,7.993309,-0.574340,-0.748990,-1.323330
3.800000,7.905823,8.482188,-0.573247,-0.747368,-1.320615
3.800000,8.876449,9.463432,-0.572419,-0.745740,-1.318159
4.500000,4.469645,4.998172,-0.362604,-0.193189,-0.555793
4.500000,5.163762,5.737482,-0.308912,-0.123650,-0.432562
4.500000,6.068181,6.681312,-0.290375,-0.095417,-0.385792
4.500000,6.998658,7.639447,-0.286093,-0.085586,-0.371679
4.500000,7.946043,8.607112,-0.285208,-0.081740,-0.366948
4.500000,8.904942,9.581419,-0.284904,-0.080221,-0.365125
5.200000,4.625686,5.186422,-0.117583,-0.105832,-0.223415
5.200000,5.289513,5.909797,-0.100926,-0.054013,-0.154939
5.200000,6.164935,6.838064,-0.096861,-0.031116,-0.127978
5.200000,7.073464,7.784120,-0.096287,-0.022632,-0.118919
5.200000,8.003834,8.742193,-0.096183,-0.019183,-0.115366
5.200000,8.949237,9.708726,-0.096044,-0.017787,-0.113831
6.500000,3.717682,3.883478,-0.091547,-0.578865,-0.670413
6.500000,3.932344,4.225197,-0.081028,-0.346646,-0.427674
6.500000,4.195891,4.595995,-0.056144,-0.203042,-0.259186
6.500000,4.499741,4.989394,-0.035177,-0.120911,-0.156088
6.500000,4.836305,5.400457,-0.022167,-0.075008,-0.097174
6.500000,5.199232,5.825446,-0.015057,-0.049038,-0.064094
6.500000,5.583384,6.261525,-0.011416,-0.033879,-0.045295
6.500000,5.984676,6.706533,-0.009768,-0.024680,-0.034448
6.500000,6.399884,7.158803,-0.009267,-0.018882,-0.028148
6.500000,6.826470,7.617043,-0.009314,-0.015122,-0.024436
6.500000,7.262428,8.080237,-0.009494,-0.012645,-0.022139
6.500000,7.706168,8.547580,-0.009625,-0.011007,-0.020632
6.500000,8.156421,9.018426,-0.009672,-0.009930,-0.019602
6.500000,9.072571,9.968639,-0.009607,-0.008779,-0.018387
7.500000,4.184150,4.287597,-0.038070,-0.285034,-0.323104
7.500000,4.365291,4.608092,-0.027746,-0.184476,-0.212222
7.500000,4.593955,4.958380,-0.016335,-0.118810,-0.135145
7.500000,4.863443,5.332593,-0.007409,-0.077805,-0.085214
7.500000,5.167372,5.726043,-0.001388,-0.052576,-0.053965
7.500000,5.500036,6.135029,0.002466,-0.036967,-0.034501
7.500000,5.856539,6.556646,0.004877,-0.027122,-0.022245
7.500000,6.232793,6.988607,0.006274,-0.020751,-0.014478
7.500000,6.625433,7.429108,0.006964,-0.016526,-0.009562
7.500000,7.031716,7.876716,0.007229,-0.013677,-0.006448
7.500000,7.449408,8.330287,0.007223,-0.011743,-0.004519
7.500000,7.876696,8.788896,0.007165,-0.010433,-0.003268
7.500000,8.312099,9.251795,0.007125,-0.009556,-0.002431
7.500000,9.202625,10.188120,0.007173,-0.008597,-0.001425
1.400000,1.872566,2.062770,3.654056,16.625094,20.279150
1.400000,1.918571,2.110388,3.559265,16.570235,20.129500
1.400000,2.011151,2.205941,3.345137,16.586313,19.931450
1.400000,2.198264,2.398135,2.859062,16.971298,19.830360
1.400000,2.387467,2.591511,2.354976,17.615104,19.970080
1.400000,2.770426,2.980886,1.380370,19.070180,20.450550
1.400000,3.157614,3.372749,0.689133,20.232777,20.921910
1.400000,3.547646,3.766323,0.294362,20.944258,21.238620
1.400000,3.939678,4.161122,0.112120,21.308170,21.420290
1.400000,4.431720,4.655870,0.030415,21.508205,21.538620
1.400000,4.925366,5.151633,0.006504,21.590686,21.597190
1.400000,5.420176,5.648142,-0.001010,21.628210,21.627200
1.400000,5.915859,6.145217,-0.003905,21.646975,21.643070
1.400000,6.412213,6.642732,-0.005318,21.657068,21.651750
1.400000,6.909092,7.140594,-0.006164,21.662774,21.656610
1.400000,8.900106,9.134377,-0.007605,21.669925,21.662320
1.500000,1.885737,2.084809,3.305852,6.837068,10.142920
1.500000,1.931186,2.132124,3.194618,6.798583,9.993201
1.500000,2.022727,2.227104,2.955261,6.838594,9.793855
1.500000,2.208012,2.418279,2.445472,7.246586,9.692058
1.500000,2.395665,2.610777,1.944959,7.895197,9.840156
1.500000,2.776148,2.998719,1.110204,9.338326,10.448530
1.500000,3.161452,3.389466,0.505591,10.483819,10.989410
1.500000,3.550009,3.782148,0.222672,11.182558,11.405230
1.500000,3.940857,4.176219,0.108719,11.539161,11.647880
1.500000,4.431713,4.670226,0.067469,11.735191,11.802660
1.500000,4.924410,5.165386,0.060161,11.816179,11.876340
1.500000,5.418445,5.661397,0.059704,11.853116,11.912820
1.500000,5.913483,6.158053,0.059890,11.871630,11.931520
1.500000,6.409291,6.655210,0.059808,11.881612,11.941420
1.500000,6.905703,7.152764,0.059533,11.887267,11.946800
1.500000,8.895373,9.145646,0.058568,11.894382,11.952950
1.600000,1.900344,2.107629,3.015934,-0.094186,2.921748
1.600000,1.945211,2.154628,2.890382,-0.116304,2.774078
1.600000,2.035662,2.249014,2.628851,-0.052411,2.576440
1.600000,2.219025,2.439130,2.096836,0.378451,2.475287
1.600000,2.405041,2.630711,1.596036,1.031649,2.627685
1.600000,2.782899,3.017153,0.802588,2.461740,3.264328
1.600000,3.166202,3.406727,0.292829,3.589046,3.881875
1.600000,3.553187,3.798468,0.098867,4.274319,4.373186
1.600000,3.942771,4.191770,0.041288,4.623316,4.664604
1.600000,4.432361,4.684992,0.029838,4.815230,4.845068
1.600000,4.924043,5.179514,0.032361,4.894694,4.927055
1.600000,5.417249,5.674997,0.035345,4.931031,4.966376
1.600000,5.911596,6.171208,0.036881,4.949291,4.986172
1.600000,6.406820,6.667985,0.037364,4.959158,4.996522
1.600000,6.902733,7.165210,0.037331,4.964762,5.002093
1.600000,8.890964,9.157134,0.036634,4.971839,5.008473
1.700000,1.916352,2.131204,2.771610,-4.920227,-2.148617
1.700000,1.960614,2.177878,2.633858,-4.926187,-2.292329
1.700000,2.049930,2.271651,2.353418,-4.838775,-2.485357
1.700000,2.231284,2.460669,1.801861,-4.385491,-2.583630
1.700000,2.415582,2.651299,1.299154,-3.728066,-2.428912
1.700000,2.790674,3.036177,0.497939,-2.312170,-1.814231
1.700000,3.171858,3.424522,0.103958,-1.204111,-1.100153
1.700000,3.557177,3.815277,-0.009007,-0.532983,-0.541991
1.700000,3.945419,4.207769,-0.010294,-0.191867,-0.202160
1.700000,4.433662,4.700165,0.007932,-0.004169,0.003763
1.700000,4.924265,5.194014,0.019029,0.073743,0.092772
1.700000,5.416587,5.688938,0.024434,0.109470,0.133904
1.700000,5.910199,6.184678,0.026759,0.127470,0.154229
1.700000,6.404801,6.681054,0.027547,0.137221,0.164768
1.700000,6.900182,7.177932,0.027651,0.142772,0.170423
1.700000,8.886879,9.168840,0.027149,0.149809,0.176958
2.000000,4.150782,4.454004,-0.069755,-6.794684,-6.864439
2.000000,4.733346,5.042864,0.007182,-6.658591,-6.651409
2.000000,5.319787,5.634075,0.020328,-6.607351,-6.587023
2.000000,5.908951,6.226968,0.022028,-6.585153,-6.563125
2.000000,6.401459,6.722009,0.022001,-6.575764,-6.553763
2.000000,6.895046,7.217733,0.021754,-6.570380,-6.548626
2.000000,7.389494,7.714010,0.021511,-6.567201,-6.545690
2.000000,7.884644,8.210738,0.021341,-6.565299,-6.543958
2.000000,8.876573,9.205257,0.021245,-6.563472,-6.542227
2.000000,9.870132,10.200850,0.021334,-6.562821,-6.541487
2.000000,10.864870,11.197220,0.021453,-6.562595,-6.541142
2.400000,1.273038,1.159147,5.192266,5.244384,10.436650
2.400000,1.284856,1.241190,5.189442,1.936979,7.126421
2.400000,2.350087,2.629244,0.435470,-11.213580,-10.778110
2.400000,2.520543,2.812447,-0.055488,-10.548602,-10.604090
2.400000,3.053493,3.373522,-0.866062,-8.744066,-9.610128
2.400000,3.984339,4.331893,-0.391745,-7.484235,-7.875980
2.400000,4.461001,4.817429,-0.081090,-7.327970,-7.409060
2.400000,4.942277,5.305653,0.013668,-7.261471,-7.247803
2.400000,5.426939,5.795885,0.022114,-7.230223,-7.208109
2.400000,5.914156,6.287655,0.018121,-7.214139,-7.196018
2.400000,6.207462,6.583312,0.015891,-7.208225,-7.192334
2.400000,6.697623,7.076887,0.013471,-7.201850,-7.188379
2.400000,6.894083,7.274562,0.012870,-7.200110,-7.187240
2.400000,7.386065,7.769272,0.011943,-7.197043,-7.185100
2.400000,7.879056,8.264618,0.011519,-7.195192,-7.183673
2.400000,8.867393,9.256812,0.011347,-7.193398,-7.182051
1.800000,2.065505,2.294993,2.114489,-8.072621,-5.958132
1.800000,2.244767,2.482879,1.546719,-7.597642,-6.050923
1.800000,2.473322,2.720168,0.928434,-6.758352,-5.829918
1.800000,2.612341,2.863579,0.617154,-6.219564,-5.602410
1.800000,2.752513,3.007633,0.337676,-5.700346,-5.362670
1.800000,2.893671,3.152242,0.146741,-5.224313,-5.077572
1.800000,3.083180,3.345793,-0.018320,-4.678972,-4.697292
1.800000,3.273938,3.540060,-0.096945,-4.245542,-4.342487
3.800000,3.091718,3.465492,-1.298423,-2.132860,-3.431283
3.800000,3.246010,3.640253,-1.347417,-1.786049,-3.133466
3.800000,3.405061,3.817493,-1.335161,-1.512189,-2.847350
3.800000,3.568236,3.996881,-1.277372,-1.304855,-2.582227
3.800000,3.819568,4.269399,-1.143887,-1.093572,-2.237459
3.800000,4.077486,4.545380,-0.998898,-0.965565,-1.964463
4.000000,3.222626,3.611443,-1.153058,-1.487943,-2.641001
4.000000,3.298561,3.698193,-1.160268,-1.339799,-2.500067
4.000000,3.454112,3.873609,-1.137976,-1.093622,-2.231598
4.000000,3.614038,4.051304,-1.079815,-0.907706,-1.987521
4.000000,3.777783,4.230991,-1.002036,-0.771238,-1.773274
4.000000,3.944874,4.412425,-0.918653,-0.672755,-1.591408
4.500000,2.510490,2.572558,0.666627,-3.990378,-3.323751
4.500000,2.598972,2.731458,0.337191,-3.485532,-3.148341
4.500000,2.640169,2.798747,0.208653,-3.268930,-3.060277
4.500000,3.739676,4.193164,-0.534723,-0.479759,-1.014482
4.500000,3.817200,4.280741,-0.510963,-0.424792,-0.935755
4.500000,3.935387,4.413097,-0.475666,-0.356801,-0.832467
4.500000,4.055679,4.546550,-0.442817,-0.303118,-0.745935
5.000000,3.879959,4.342657,-0.244083,-0.333419,-0.577502
5.000000,3.953552,4.428183,-0.230992,-0.293414,-0.524405
5.000000,3.990779,4.471171,-0.224672,-0.275511,-0.500183
5.000000,4.028282,4.514304,-0.218553,-0.258885,-0.477438
5.200000,2.766011,2.613815,0.628548,-3.417632,-2.789084
5.200000,2.788604,2.705311,0.513429,-3.174712,-2.661283
5.200000,2.825209,2.808094,0.382020,-2.890944,-2.508924
5.200000,2.861543,2.891869,0.279232,-2.658664,-2.379432
5.200000,2.938162,3.042821,0.113344,-2.251725,-2.138381
5.200000,3.033507,3.206183,-0.030642,-1.843063,-1.873705
5.200000,4.011857,4.489125,-0.174033,-0.260845,-0.434879
5.200000,4.048317,4.531712,-0.168903,-0.245116,-0.414019
5.200000,4.085063,4.574449,-0.163961,-0.230481,-0.394442
5.200000,4.159385,4.660357,-0.154708,-0.204199,-0.358907
5.200000,4.272834,4.790244,-0.142518,-0.171255,-0.313773
5.200000,4.388477,4.921275,-0.132371,-0.144701,-0.277071
5.200000,4.545792,5.097610,-0.121776,-0.117032,-0.238808
9.000000,4.858686,4.778822,-0.000626,-0.129061,-0.129687
9.000000,4.900019,4.885246,-0.000094,-0.113674,-0.113768
9.000000,4.923603,4.940635,0.000241,-0.106570,-0.106329
9.000000,4.962548,5.026304,0.000811,-0.096646,-0.095835
9.000000,5.005686,5.114939,0.001441,-0.087579,-0.086138
9.000000,5.036723,5.175601,0.001883,-0.081993,-0.080110
9.000000,5.086609,5.268844,0.002566,-0.074269,-0.071702
9.000000,5.140390,5.364660,0.003259,-0.067288,-0.064029
9.000000,5.197944,5.462916,0.003947,-0.060997,-0.057049
9.000000,5.280339,5.597494,0.004841,-0.053588,-0.048747
9.000000,5.368923,5.735889,0.005690,-0.047182,-0.041492
9.000000,5.415442,5.806434,0.006094,-0.044316,-0.038222
9.000000,5.512746,5.950055,0.006858,-0.039185,-0.032328
9.000000,6.600043,7.362035,0.011578,-0.015532,-0.003954
9.000000,6.704520,7.487218,0.011843,-0.014617,-0.002774
9.000000,6.739727,7.529147,0.011928,-0.014333,-0.002404
9.000000,6.846455,7.655515,0.012168,-0.013535,-0.001367
9.000000,7.027847,7.867975,0.012520,-0.012376,0.000144
9.000000,7.213344,8.082582,0.012806,-0.011399,0.001407
9.000000,7.402636,8.299172,0.013030,-0.010576,0.002454
9.000000,7.595441,8.517591,0.013201,-0.009885,0.003316
9.000000,7.791496,8.737704,0.013330,-0.009306,0.004025
9.000000,8.030719,9.003900,0.013445,-0.008735,0.004710
9.000000,8.273904,9.272159,0.013526,-0.008276,0.005250
9.000000,8.520711,9.542310,0.013586,-0.007911,0.005676
9.000000,8.854898,9.905183,0.013653,-0.007539,0.006114
9.000000,9.194343,10.270810,0.013718,-0.007268,0.006450
9.000000,9.452035,10.546680,0.013765,-0.007117,0.006648
9.000000,9.886827,11.009250,0.013842,-0.006936,0.006906
2.000000,1.930469,2.160752,2.351480,-11.618943,-9.267463
2.000000,2.100452,2.343706,1.708302,-11.416735,-9.708433
2.000000,2.275322,2.529242,1.119122,-10.901543,-9.782421
2.000000,2.454033,2.716832,0.612937,-10.235105,-9.622168
2.000000,2.635805,2.906077,0.170637,-9.531485,-9.360848
2.000000,2.820046,3.096674,-0.123170,-8.869303,-8.992473
2.000000,3.006302,3.288389,-0.299962,-8.293875,-8.593837
2.000000,3.241425,3.529325,-0.375876,-7.724896,-8.100772
2.000000,3.478624,3.771442,-0.333142,-7.321083,-7.654225
2.000000,3.717501,4.014525,-0.232293,-7.053769,-7.286062
2.000000,4.054183,4.356156,-0.097346,-6.835151,-6.932497
3.200000,2.265465,2.518720,0.416618,-7.321060,-6.904442
3.200000,2.402631,2.684497,-0.121353,-6.770363,-6.891716
3.200000,2.548125,2.854663,-0.583063,-6.168631,-6.751694
3.200000,2.700601,3.028477,-0.952329,-5.568618,-6.520947
3.200000,2.858942,3.205347,-1.220795,-5.010734,-6.231529
3.200000,3.022227,3.384792,-1.388057,-4.521923,-5.909980
3.200000,3.189696,3.566426,-1.460423,-4.116951,-5.577374
3.200000,3.403974,3.796065,-1.438042,-3.732244,-5.170286
3.200000,3.622833,4.028130,-1.326483,-3.466920,-4.793403
3.200000,3.845491,4.262223,-1.168416,-3.292450,-4.460866
3.200000,4.162431,4.592772,-0.934835,-3.147367,-4.082202
