# R1,R2,R3,EDiat
4.000000,5.276564,1.935598,-3.858401
4.000000,5.472505,2.113549,-3.764788
4.000000,5.668730,2.295133,-3.468577
4.500000,3.749814,1.095248,9.408593
4.500000,3.844585,1.067650,10.956874
4.500000,5.532959,1.825591,-3.423982
4.500000,5.630575,1.908689,-3.522698
4.500000,5.777151,2.036187,-3.514480
4.500000,5.923898,2.166568,-3.371270
5.000000,5.790523,1.739400,-3.138803
5.000000,5.887828,1.815449,-3.344625
5.000000,5.936515,1.854326,-3.409645
5.000000,5.985223,1.893726,-3.452289
5.200000,3.424435,1.827330,-3.654862
5.200000,3.607880,1.681621,-3.088739
5.200000,3.793000,1.548084,-2.098572
5.200000,3.932796,1.457944,-1.042402
5.200000,4.167366,1.331913,1.211213
5.200000,4.403635,1.243939,3.536648
5.200000,5.991025,1.785154,-3.268045
5.200000,6.039652,1.822485,-3.350249
5.200000,6.088301,1.860412,-3.409745
5.200000,6.185663,1.937908,-3.468180
5.200000,6.331861,2.057796,-3.431628
5.200000,6.478233,2.181412,-3.282228
5.200000,6.673646,2.351015,-2.967604
6.500000,4.121461,2.418883,-2.888953
6.500000,4.303370,2.265367,-3.183210
6.500000,4.486820,2.119618,-3.398899
6.500000,4.625308,2.016420,-3.480840
6.500000,4.857641,1.858646,-3.418891
6.500000,5.091647,1.722841,-3.073376
6.500000,5.327107,1.614557,-2.497054
6.500000,5.421655,1.580266,-2.240240
6.500000,5.563836,1.539614,-1.879130
6.500000,5.658847,1.520150,-1.681905
6.500000,7.440175,2.194678,-3.248262
6.500000,7.586048,2.306465,-3.045671
6.500000,7.683385,2.383323,-2.886951
6.500000,7.829516,2.501679,-2.626100
7.500000,4.748568,2.797058,-1.992350
7.500000,4.884745,2.680822,-2.246463
7.500000,5.021709,2.568088,-2.499107
7.500000,5.159398,2.459339,-2.741170
7.500000,5.390341,2.288479,-3.096350
7.500000,5.483186,2.224332,-3.212578
7.500000,5.622913,2.133290,-3.349285
7.500000,5.810014,2.022858,-3.450570
7.500000,5.903881,1.972934,-3.465181
7.500000,6.045051,1.905450,-3.444890
7.500000,6.186637,1.847705,-3.382411
7.500000,6.281244,1.815084,-3.324930
7.500000,6.423461,1.775613,-3.230485
7.500000,6.566025,1.748163,-3.146771
7.500000,6.661249,1.736833,-3.107414
7.500000,6.804342,1.730566,-3.083989
7.500000,8.200310,2.259386,-3.134549
7.500000,8.345772,2.358622,-2.937811
2.000000,2.785292,1.101971,1.726339
2.000000,2.981769,1.286319,-4.885845
2.000000,3.178686,1.474751,-8.199013
2.000000,3.375965,1.665883,-9.681680
2.000000,3.573546,1.858881,-10.168875
2.000000,3.771383,2.053220,-10.124726
2.000000,3.969436,2.248552,-9.812725
2.000000,4.217261,2.493759,-9.265872
2.000000,4.465329,2.739831,-8.687461
2.000000,4.713600,2.986556,-8.155345
2.000000,4.962046,3.233784,-7.709496
3.200000,3.403258,0.903737,20.831224
3.200000,3.597098,1.032075,10.202461
3.200000,3.791578,1.180516,2.698768
3.200000,3.986605,1.342408,-1.974381
3.200000,4.182101,1.513439,-4.609272
3.200000,4.378004,1.690839,-5.907906
3.200000,4.574262,1.872799,-6.387580
3.200000,4.820017,2.104858,-6.340349
3.200000,5.066187,2.340614,-5.938399
3.200000,5.312715,2.579055,-5.407794
3.200000,5.559553,2.819499,-4.864879
1.800000,4.742940,3.005333,-4.678511
1.800000,4.942671,3.204853,-4.317207
1.800000,5.192364,3.454330,-3.952848
1.800000,5.442086,3.703878,-3.682566
1.800000,5.941599,4.203136,-3.369240
1.800000,6.441188,4.702551,-3.234532
1.800000,6.940836,5.202078,-3.176180
1.800000,7.940264,6.201361,-3.136417
1.800000,8.440029,6.701083,-3.129956
1.800000,8.939821,7.200844,-3.126680
1.800000,9.939467,8.200452,-3.124141
4.000000,5.907035,2.072775,-3.802325
4.000000,6.106171,2.267859,-3.516373
4.000000,6.355168,2.512800,-2.995973
4.000000,6.604240,2.758649,-2.438043
4.000000,7.102581,3.252247,-1.491957
4.000000,7.601140,3.747542,-0.903836
4.000000,8.099876,4.243941,-0.617698
4.000000,9.097765,5.238794,-0.442971
4.000000,9.596874,5.736892,-0.419129
4.000000,10.096070,6.235294,-0.407828
4.000000,11.094680,7.232760,-0.399629
4.500000,6.172697,1.872865,-3.486340
4.500000,6.371694,2.065250,-3.487540
4.500000,6.620526,2.307553,-3.118583
4.500000,6.869443,2.551341,-2.588057
4.500000,7.367496,3.041944,-1.533852
4.500000,7.865796,3.535182,-0.793210
4.500000,8.364299,4.030086,-0.394342
4.500000,9.361783,5.022923,-0.142682
4.500000,9.860717,5.520312,-0.109454
4.500000,10.359750,6.018133,-0.093973
4.500000,11.358080,7.014706,-0.082867
5.000000,6.438658,1.680873,-2.888763
5.000000,6.637519,1.869175,-3.423358
5.000000,6.886187,2.107586,-3.386449
5.000000,7.134948,2.348408,-2.977582
5.000000,7.632714,2.834823,-1.894506
5.000000,8.130754,3.325271,-1.006433
5.000000,8.629020,3.818198,-0.472704
5.000000,9.626092,4.808434,-0.111611
5.000000,10.124850,5.304926,-0.064853
5.000000,10.623710,5.802021,-0.043493
5.000000,11.621750,6.797489,-0.028380
3.200000,4.685808,1.619324,-5.486775
3.200000,5.084134,2.010240,-6.407875
3.200000,5.482704,2.404147,-5.796391
3.200000,5.881469,2.799782,-4.903919
3.200000,6.479901,3.395153,-3.839312
3.200000,7.078598,3.991910,-3.286819
3.200000,7.677499,4.589513,-3.074552
3.200000,8.176706,5.087947,-3.006364
3.200000,8.676005,5.586660,-2.975879
3.200000,9.175380,6.085585,-2.961552
3.200000,9.674819,6.584673,-2.954602
3.200000,10.673860,7.583209,-2.949475
3.800000,6.498253,2.842584,-2.603740
3.800000,6.996708,3.337124,-1.713765
3.800000,7.495369,3.833082,-1.184944
3.800000,7.994197,4.329969,-0.936486
3.800000,8.293562,4.628423,-0.862871
3.800000,8.792599,5.126247,-0.799401
3.800000,8.992244,5.325491,-0.785342
3.800000,9.491422,5.823828,-0.764406
3.800000,9.990682,6.322427,-0.754421
3.800000,10.989400,7.320199,-0.747145
4.500000,6.570753,2.258958,-3.212025
4.500000,7.367496,3.041944,-1.533852
4.500000,8.364299,4.030086,-0.394342
4.500000,9.361783,5.022923,-0.142682
4.500000,10.359750,6.018133,-0.093973
4.500000,11.358080,7.014706,-0.082867
5.200000,6.942800,1.981887,-3.466135
5.200000,7.738879,2.753027,-2.066196
5.200000,8.734986,3.734068,-0.533284
5.200000,9.731892,4.723068,-0.117549
5.200000,10.729370,5.715896,-0.039464
5.200000,11.727280,6.710855,-0.022350
6.000000,7.368608,1.685397,-2.891690
6.000000,8.163944,2.433367,-2.778394
6.000000,9.159257,3.401788,-0.884654
6.000000,10.155490,4.384410,-0.182438
6.000000,11.152400,5.373448,-0.045962
6.000000,12.149810,6.365912,-0.017645
9.000000,8.969647,1.091312,9.847420
9.000000,9.762426,1.460147,-0.949644
9.000000,10.754900,2.260169,-3.130268
9.000000,11.748660,3.175641,-1.220774
9.000000,12.743390,4.130500,-0.271438
9.000000,13.738890,5.102682,-0.062278
6.500000,8.181398,2.008666,-3.446042
6.500000,8.429906,2.241322,-3.167127
6.500000,8.927172,2.715896,-2.138492
6.500000,9.424727,3.198227,-1.185269
6.500000,9.723381,3.490013,-0.772466
6.500000,10.221310,3.979040,-0.350105
6.500000,10.420540,4.175378,-0.253770
6.500000,10.918730,4.667585,-0.117651
6.500000,11.417080,5.161290,-0.059016
6.500000,12.414180,6.151751,-0.020004
6.500000,13.411720,7.144871,-0.010942
6.500000,14.409590,8.139675,-0.008741
7.500000,8.714175,1.667804,-2.799940
7.500000,8.962420,1.883474,-3.417071
7.500000,9.459187,2.335440,-2.984825
7.500000,9.956278,2.803763,-1.943474
7.500000,10.254670,3.089526,-1.371806
7.500000,10.752180,3.570991,-0.680318
7.500000,10.951250,3.764930,-0.497720
7.500000,11.449070,4.252235,-0.223923
7.500000,11.947070,4.742184,-0.105263
7.500000,12.943530,5.727296,-0.030006
7.500000,13.940500,6.716810,-0.013289
7.500000,14.937870,7.709030,-0.009252
1.400000,2.585607,1.237289,24.150438
1.400000,2.635467,1.286848,22.809875
1.400000,2.735202,1.386061,20.800939
1.400000,2.934728,1.584784,18.630570
1.400000,3.134313,1.783792,17.886553
1.400000,3.533625,2.182353,18.169545
1.400000,3.933077,2.581359,19.123343
1.400000,4.332630,2.980631,20.043672
1.400000,4.732258,3.380076,20.731376
1.400000,5.231873,3.879543,21.245427
1.400000,5.731556,4.379131,21.482193
1.400000,6.231289,4.878804,21.583214
1.400000,6.731062,5.378537,21.628059
1.400000,7.230867,5.878316,21.649255
1.400000,7.730696,6.378129,21.659752
1.400000,9.730190,8.377606,21.670063
1.500000,2.638546,1.194869,15.902536
1.500000,2.688392,1.244327,14.325879
1.500000,2.788100,1.343362,11.945694
1.500000,2.987574,1.541806,9.299236
1.500000,3.187114,1.740606,8.294625
1.500000,3.586349,2.138878,8.356385
1.500000,3.985737,2.537693,9.258580
1.500000,4.385236,2.936831,10.185219
1.500000,4.784820,3.336175,10.896717
1.500000,5.284387,3.835548,11.439894
1.500000,5.784030,4.335065,11.694017
1.500000,6.283729,4.834682,11.802463
1.500000,6.783472,5.334371,11.850283
1.500000,7.283251,5.834113,11.872722
1.500000,7.783058,6.333896,11.883766
1.500000,9.782484,8.333287,11.894507
1.600000,2.691521,1.152737,10.734784
1.600000,2.741352,1.202073,8.886778
1.600000,2.841032,1.300899,6.080196
1.600000,3.040456,1.499017,2.891843
1.600000,3.239950,1.697576,1.591614
1.600000,3.639106,2.095518,1.404100
1.600000,4.038429,2.494118,2.246573
1.600000,4.437873,2.893104,3.176943
1.600000,4.837410,3.292336,3.912039
1.600000,5.336928,3.791604,4.485104
1.600000,5.836529,4.291043,4.757766
1.600000,6.336192,4.790599,4.874271
1.600000,6.835905,5.290238,4.925321
1.600000,7.335657,5.789940,4.949103
1.600000,7.835441,6.289689,4.960736
1.600000,9.834795,8.288989,4.971948
1.700000,2.744530,1.110923,7.924128
1.700000,2.794347,1.160117,5.765741
1.700000,2.893999,1.258695,2.470381
1.700000,3.093371,1.456433,-1.333856
1.700000,3.292819,1.654715,-2.969564
1.700000,3.691895,2.052279,-3.437845
1.700000,4.091150,2.450636,-2.664516
1.700000,4.490539,2.849453,-1.733397
1.700000,4.890027,3.248561,-0.975114
1.700000,5.389494,3.747714,-0.371520
1.700000,5.889052,4.247066,-0.079126
1.700000,6.388679,4.746554,0.046118
1.700000,6.888360,5.246140,0.100671
1.700000,7.388084,5.745798,0.125907
1.700000,7.887843,6.245511,0.138176
1.700000,9.887123,8.244710,0.149898
2.000000,5.247742,3.317094,-7.576380
2.000000,5.846982,3.915775,-6.955386
2.000000,6.446363,4.514806,-6.710239
2.000000,7.045850,5.114064,-6.621819
2.000000,7.545484,5.613567,-6.591482
2.000000,8.045164,6.113151,-6.576988
2.000000,8.544881,6.612798,-6.569827
2.000000,9.044630,7.112494,-6.566225
2.000000,10.044200,8.112000,-6.563463
2.000000,11.043850,9.111614,-6.562741
2.000000,12.043560,10.111300,-6.562550
2.400000,3.464586,1.165965,-1.104728
2.400000,3.663703,1.360715,-6.681794
2.400000,4.261549,1.951348,-10.702243
2.400000,5.259049,2.944166,-8.853996
2.400000,5.758124,3.442135,-8.028852
2.400000,6.257347,3.940618,-7.566147
2.400000,6.756685,4.439442,-7.356743
2.400000,7.256114,4.938505,-7.267843
2.400000,7.555808,5.238028,-7.240727
2.400000,8.055348,5.737344,-7.215993
2.400000,8.255180,5.937102,-7.210216
2.400000,8.754793,6.436564,-7.201306
2.400000,9.254447,6.936104,-7.196884
2.400000,10.253860,7.935357,-7.193551
1.800000,2.946998,1.216778,0.585009
1.800000,3.146318,1.414073,-3.919168
1.800000,3.395581,1.661601,-6.206109
1.800000,3.545188,1.810444,-6.661164
1.800000,3.694827,1.959464,-6.745663
1.800000,3.844495,2.108622,-6.612132
1.800000,4.044089,2.307670,-6.248169
1.800000,4.243722,2.506870,-5.794310
3.800000,4.706529,1.103753,8.426277
3.800000,4.905310,1.288688,1.568209
3.800000,5.104187,1.477553,-1.937915
3.800000,5.303147,1.669014,-3.562055
3.800000,5.601728,1.959407,-4.205578
3.800000,5.900452,2.252320,-3.894763
4.000000,4.912405,1.123598,7.806475
4.000000,5.011772,1.214852,4.123872
4.000000,5.210578,1.400946,-0.461105
4.000000,5.409472,1.590420,-2.709252
4.000000,5.608445,1.782195,-3.644590
4.000000,5.807489,1.975603,-3.854953
4.500000,3.842287,0.773261,41.406328
4.500000,3.940979,0.704804,54.501725
4.500000,5.675512,1.401264,-0.141666
4.500000,5.774910,1.494108,-1.462736
4.500000,5.924046,1.634957,-2.693930
4.500000,6.073223,1.777304,-3.309054
5.000000,5.941842,1.226430,4.125530
5.000000,6.041163,1.314675,1.663662
5.000000,6.090832,1.359409,0.691115
5.000000,6.140507,1.404497,-0.136038
5.200000,3.481150,1.733064,-3.369199
5.200000,3.677003,1.548009,-2.135115
5.200000,3.873280,1.367170,0.429674
5.200000,4.020728,1.235422,3.758473
5.200000,4.266871,1.027032,13.618623
5.200000,4.513438,0.841618,31.341118
5.200000,6.147738,1.247635,3.467463
5.200000,6.197392,1.291239,2.249775
5.200000,6.247052,1.335291,1.203310
5.200000,6.346387,1.424575,-0.452487
5.200000,6.495428,1.560938,-2.075974
5.200000,6.644513,1.699601,-2.968269
5.200000,6.843354,1.887185,-3.434272
6.500000,4.718865,1.821204,-3.363920
6.500000,4.964447,1.598614,-2.391387
6.500000,5.210449,1.385406,0.200792
6.500000,5.456814,1.186648,5.533617
6.500000,5.555451,1.112944,8.723123
6.500000,5.703495,1.010898,14.790326
6.500000,5.802247,0.949962,19.626238
7.500000,5.109327,2.415448,-2.838825
7.500000,5.256244,2.276825,-3.121022
7.500000,5.501475,2.049349,-3.437473
7.500000,5.599685,1.959896,-3.468791
7.500000,5.747117,1.827768,-3.353902
7.500000,5.943892,1.656339,-2.748420
7.500000,6.042359,1.573156,-2.174754
7.500000,6.190152,1.452364,-0.853542
7.500000,6.338048,1.337499,1.164848
7.500000,6.436700,1.265015,2.969509
7.500000,6.584753,1.163961,6.436904
7.500000,6.732893,1.074406,10.768153
7.500000,6.831698,1.022599,13.985960
7.500000,6.979970,0.959297,18.822961
2.000000,2.853979,0.939363,13.135077
2.000000,3.053086,1.133929,0.550382
2.000000,3.252301,1.330108,-5.653292
2.000000,3.451608,1.527279,-8.585199
2.000000,3.650990,1.725101,-9.805498
2.000000,3.850437,1.923374,-10.129895
2.000000,4.049938,2.121971,-9.994631
2.000000,4.299380,2.370548,-9.527529
2.000000,4.548882,2.619397,-8.954624
2.000000,4.798437,2.868446,-8.391897
2.000000,5.048036,3.117647,-7.901323
3.200000,3.493124,0.534453,100.342824
3.200000,3.691575,0.689252,54.995296
3.200000,3.890185,0.862842,25.648698
3.200000,4.088931,1.045908,9.444406
3.200000,4.287793,1.234242,0.898645
3.200000,4.486756,1.425756,-3.440800
3.200000,4.685808,1.619324,-5.486775
3.200000,4.934730,1.863195,-6.362093
3.200000,5.183756,2.108502,-6.326486
3.200000,5.432872,2.354796,-5.901994
3.200000,5.682065,2.601798,-5.350602
4.000000,5.928752,2.018941,-3.840422
4.000000,6.128287,2.216148,-3.608560
4.000000,6.377746,2.463291,-3.106858
4.000000,6.627246,2.710958,-2.544364
4.000000,7.126351,3.207378,-1.563151
4.000000,7.625573,3.704761,-0.940697
4.000000,8.124891,4.202765,-0.633271
4.000000,9.123751,5.199922,-0.445681
4.000000,9.623270,5.698874,-0.420354
4.000000,10.122840,6.197996,-0.408403
4.000000,11.122090,7.196604,-0.399761
4.500000,6.196077,1.805496,-3.376834
4.500000,6.395536,2.001101,-3.526553
4.500000,6.644907,2.246696,-3.233987
4.500000,6.894323,2.493167,-2.719514
4.500000,7.393273,2.987869,-1.637091
4.500000,7.892356,3.484083,-0.852663
4.500000,8.391548,3.981245,-0.421254
4.500000,9.390191,4.977275,-0.147231
4.500000,9.889615,5.475833,-0.111464
4.500000,10.389090,5.974631,-0.094903
4.500000,11.388190,6.972745,-0.083079
5.000000,6.463562,1.596869,-2.374121
5.000000,6.662948,1.789966,-3.282031
5.000000,6.912230,2.033216,-3.452510
5.000000,7.161563,2.277928,-3.117976
5.000000,7.660359,2.770186,-2.035067
5.000000,8.159302,3.264797,-1.096429
5.000000,8.658367,3.760835,-0.517636
5.000000,9.656787,4.755400,-0.119227
5.000000,10.156110,5.253456,-0.068131
5.000000,10.655500,5.751850,-0.044982
5.000000,11.654440,6.749350,-0.028715
3.800000,6.520465,2.798656,-2.698401
3.800000,7.019632,3.295611,-1.774126
3.800000,7.518909,3.793367,-1.214876
3.800000,8.018277,4.291645,-0.948910
3.800000,8.317934,4.590791,-0.870103
3.800000,8.817414,5.089592,-0.802454
3.800000,9.017222,5.289175,-0.787541
3.800000,9.516777,5.788260,-0.765408
3.800000,10.016380,6.287491,-0.754893
3.800000,11.015690,7.286268,-0.747255
4.500000,6.595029,2.197498,-3.318535
4.500000,7.393273,2.987869,-1.637091
4.500000,8.391548,3.981245,-0.421254
4.500000,9.390191,4.977275,-0.147231
4.500000,10.389090,5.974631,-0.094903
4.500000,11.388190,6.972745,-0.083079
5.200000,6.969347,1.900362,-3.444549
5.200000,7.767235,2.683723,-2.221523
5.200000,8.765136,3.673026,-0.587740
5.200000,9.763466,4.666890,-0.126907
5.200000,10.762110,5.662915,-0.041258
5.200000,11.760980,6.660132,-0.022751
6.000000,7.397468,1.573330,-2.169764
6.000000,8.194956,2.342332,-2.972713
6.000000,9.192430,3.324223,-0.992068
6.000000,10.190400,4.314440,-0.203713
6.000000,11.188730,5.308327,-0.049732
6.000000,12.187340,6.304147,-0.018455
9.000000,9.005209,0.801979,37.008503
9.000000,9.801324,1.216510,4.483758
9.000000,10.797280,2.079857,-3.393475
9.000000,11.793910,3.028483,-1.483023
9.000000,12.791070,4.002202,-0.335388
9.000000,13.788650,4.986334,-0.073110
6.500000,8.213245,1.894018,-3.427362
6.500000,8.462442,2.133668,-3.335017
6.500000,8.960969,2.618779,-2.358515
6.500000,9.459651,3.108613,-1.338044
6.500000,9.758926,3.403932,-0.880737
6.500000,10.257810,3.897720,-0.400318
6.500000,10.457390,4.095657,-0.289004
6.500000,10.956420,4.591282,-0.131894
6.500000,11.455530,5.087764,-0.065020
6.500000,12.453970,6.082456,-0.021252
6.500000,13.452630,7.078644,-0.011228
6.500000,14.451490,8.075775,-0.008808
7.500000,8.748674,1.505091,-1.504814
7.500000,8.997729,1.733214,-3.088718
7.500000,9.495988,2.203745,-3.230648
7.500000,9.994422,2.684949,-2.207604
7.500000,10.293550,2.976648,-1.584464
7.500000,10.792220,3.465962,-0.801277
7.500000,10.991710,3.662496,-0.587816
7.500000,11.490540,4.155278,-0.262002
7.500000,11.989460,4.649602,-0.120689
7.500000,12.987550,5.641252,-0.032950
7.500000,13.985910,6.635409,-0.013944
7.500000,14.984500,7.631092,-0.009405
1.400000,2.594063,1.222027,24.657128
1.400000,2.643987,1.271782,23.229411
1.400000,2.743845,1.371345,21.087973
1.400000,2.943588,1.570638,18.757861
1.400000,3.143364,1.770091,17.933220
1.400000,3.542993,2.169298,18.154406
1.400000,3.942696,2.568753,19.096564
1.400000,4.342454,2.968354,20.020336
1.400000,4.742253,3.368050,20.715319
1.400000,5.242045,3.867758,21.237538
1.400000,5.741873,4.367533,21.478930
1.400000,6.241729,4.867354,21.581879
1.400000,6.741606,5.367209,21.627488
1.400000,7.241500,5.867088,21.649002
1.400000,7.741408,6.366986,21.659638
1.400000,9.741133,8.366701,21.670059
1.500000,2.647424,1.177921,16.557666
1.500000,2.697340,1.227619,14.867605
1.500000,2.797183,1.327082,12.315954
1.500000,2.996899,1.526218,9.465361
1.500000,3.196651,1.725555,8.358521
1.500000,3.596238,2.124602,8.342406
1.500000,3.995907,2.523951,9.229255
1.500000,4.395636,2.923478,10.158922
1.500000,4.795411,3.323118,10.878352
1.500000,5.295177,3.822775,11.430681
1.500000,5.794983,4.322511,11.690179
1.500000,6.294820,4.822302,11.800897
1.500000,6.794681,5.322132,11.849615
1.500000,7.294562,5.821991,11.872425
1.500000,7.794457,6.321872,11.883631
1.500000,9.794146,8.321541,11.894502
1.600000,2.700804,1.133978,11.578184
1.600000,2.750713,1.183607,9.583448
1.600000,2.850540,1.282951,6.555506
1.600000,3.050229,1.481904,3.107248
1.600000,3.249956,1.681106,1.677633
1.600000,3.649500,2.079969,1.392415
1.600000,4.049134,2.479198,2.214812
1.600000,4.448834,2.878642,3.147543
1.600000,4.848583,3.278221,3.891185
1.600000,5.348323,3.777820,4.474415
1.600000,5.848107,4.277513,4.753274
1.600000,6.347925,4.777270,4.872442
1.600000,6.847769,5.277073,4.924542
1.600000,7.347635,5.776910,4.948758
1.600000,7.847518,6.276773,4.960579
1.600000,9.847168,8.276391,4.971941
1.700000,2.754203,1.090217,9.005647
1.700000,2.804104,1.139764,6.658429
1.700000,2.903916,1.238968,3.078299
1.700000,3.103577,1.437706,-1.056327
1.700000,3.303279,1.636751,-2.855352
1.700000,3.702780,2.035403,-3.445844
1.700000,4.102378,2.434498,-2.698532
1.700000,4.502048,2.833848,-1.766021
1.700000,4.901771,3.233358,-0.998647
1.700000,5.401483,3.732894,-0.383849
1.700000,5.901243,4.232539,-0.084357
1.700000,6.401041,4.732259,0.043991
1.700000,6.900869,5.232033,0.099768
1.700000,7.400719,5.731846,0.125506
1.700000,7.900589,6.231689,0.137993
1.700000,9.900199,8.231253,0.149890
2.000000,5.261259,3.298694,-7.603159
2.000000,5.860848,3.897970,-6.966818
2.000000,6.460514,4.497439,-6.714162
2.000000,7.060236,5.097033,-6.623196
2.000000,7.560038,5.596761,-6.592090
2.000000,8.059865,6.096534,-6.577267
2.000000,8.559711,6.596341,-6.569957
2.000000,9.059575,7.096175,-6.566285
2.000000,10.059340,8.095905,-6.563476
2.000000,11.059150,9.095695,-6.562744
2.000000,12.059000,10.095530,-6.562551
1.800000,3.955846,2.190333,-6.475122
1.800000,4.355449,2.589446,-5.596640
1.800000,4.755118,2.988796,-4.710056
1.800000,5.154839,3.388300,-4.039241
1.800000,5.754493,3.987742,-3.473647
1.800000,6.354212,4.587330,-3.256073
1.800000,6.953980,5.187013,-3.177222
1.800000,7.453815,5.686800,-3.149836
1.800000,7.953671,6.186621,-3.136629
