# R1,R2,R3,E
1.889726,2.834585,3.121799,4.436626
1.889726,2.834585,3.266840,4.042923
1.889726,2.834589,3.406752,3.758021
1.889726,2.834585,3.541133,3.554860
1.889726,2.834585,3.669639,3.442070
1.889726,2.834592,3.791934,3.403736
1.889726,2.834591,3.907697,3.415141
1.889726,2.834588,4.016661,3.434698
1.889726,2.834592,4.118565,3.421385
1.889726,2.834587,4.213164,3.398706
1.889726,2.834592,4.300265,3.403910
1.889726,2.834589,4.379649,3.447794
1.889726,2.834592,4.451155,3.528972
1.889726,2.834587,4.514609,3.642369
1.889726,2.834592,4.569890,3.780137
1.889726,2.834588,4.616860,3.928052
1.889726,2.834591,4.655436,4.072584
1.889726,2.834592,4.685524,4.252892
1.889726,2.834585,4.707055,4.483199
1.889726,2.834585,4.719995,4.735578
1.889726,1.986357,3.212537,9.129317
1.889726,2.142531,3.212542,6.814020
1.889726,2.303477,3.212530,5.503470
1.889726,2.467185,3.212542,4.808213
1.889726,2.631978,3.212537,4.453191
1.889726,2.796533,3.212529,4.244696
1.889726,2.959753,3.212528,4.011267
1.889726,3.120706,3.212536,3.835860
1.889726,3.212526,3.278555,3.636558
1.889726,3.212528,3.432644,3.436823
1.889726,3.212532,3.582352,3.206950
1.889726,3.212534,3.727123,3.061853
1.889726,3.212532,3.866472,2.978985
1.889726,3.212528,3.999970,2.909689
1.889726,3.212526,4.127209,2.861728
1.889726,3.212536,4.247835,2.835883
1.889726,3.212528,4.361498,2.832284
1.889726,3.212529,4.467910,2.851191
1.889726,3.212537,4.566794,2.892647
1.889726,3.212542,4.657895,2.955481
1.889726,3.212530,4.740973,3.037353
1.889726,3.212542,4.815864,3.137697
1.889726,3.212537,4.882346,3.250357
1.889726,3.212529,4.940277,3.371603
1.889726,3.212528,4.989531,3.498400
1.889726,3.212536,5.029996,3.628579
1.889726,3.212526,5.061548,3.755462
1.889726,3.212528,5.084146,3.864220
1.889726,3.212532,5.097729,3.938806
1.889726,2.480787,3.779443,4.321668
1.889726,2.629257,3.779460,4.010834
1.889726,2.784741,3.779443,3.511366
1.889726,2.945098,3.779460,3.236567
1.889726,3.108401,3.779443,3.100057
1.889726,3.273100,3.779451,3.004223
1.889726,3.437817,3.779463,3.072955
1.889726,3.601373,3.779461,3.127984
1.889726,3.762746,3.779450,3.125208
1.889726,3.779462,3.921088,3.084620
1.889726,3.779453,4.075584,3.023520
1.889726,3.779452,4.225556,2.955568
1.889726,3.779453,4.370386,2.888093
1.889726,3.779462,4.509530,2.824261
1.889726,3.779450,4.642452,2.764679
1.889726,3.779461,4.768741,2.755052
1.889726,3.779463,4.887966,2.748808
1.889726,3.779451,4.999744,2.757698
1.889726,3.779443,5.103758,2.782242
1.889726,3.779460,5.199727,2.820012
1.889726,3.779443,5.287317,2.868493
1.889726,3.779460,5.366355,2.925950
1.889726,3.779443,5.436562,2.989045
1.889726,3.779451,5.497803,3.052443
1.889726,3.779463,5.549898,3.110855
1.889726,3.779461,5.592695,3.160810
1.889726,3.779450,5.626085,3.200402
1.889726,3.779462,5.650016,3.228762
1.889726,3.779453,5.664383,3.245761
1.889726,2.825585,4.157393,3.425201
1.889726,2.969577,4.157397,3.156734
1.889726,3.121602,4.157384,2.933192
1.889726,3.279500,4.157397,2.811773
1.889726,3.441299,4.157393,2.800845
1.889726,3.605375,4.157404,2.896029
1.889726,3.770224,4.157402,2.983972
1.889726,3.934579,4.157388,3.016408
1.889726,4.097357,4.157402,3.014847
1.889726,4.157404,4.257531,2.992081
1.889726,4.157400,4.414251,2.959211
1.889726,4.157397,4.566730,2.924259
1.889726,4.157400,4.714284,2.891216
1.889726,4.157404,4.856293,2.862899
1.889726,4.157402,4.992173,2.841564
1.889726,4.157388,5.121422,2.828208
1.889726,4.157402,5.243618,2.822744
1.889726,4.157404,5.358304,2.824869
1.889726,4.157393,5.465109,2.834669
1.889726,4.157397,5.563714,2.851581
1.889726,4.157384,5.653797,2.874174
1.889726,4.157397,5.735124,2.900192
1.889726,4.157393,5.807411,2.927468
1.889726,4.157404,5.870493,2.954050
1.889726,4.157402,5.924155,2.978378
1.889726,4.157388,5.968250,2.999279
1.889726,4.157402,6.002697,3.016061
1.889726,4.157404,6.027360,3.028246
1.889726,4.157400,6.042181,3.035618
1.889726,3.715890,5.102264,2.801148
1.889726,3.851228,5.102265,2.769883
1.889726,3.996059,5.102265,2.802232
1.889726,4.148348,5.102265,2.828294
1.889726,4.306208,5.102264,2.850670
1.889726,4.467916,5.102263,2.867452
1.889726,4.631894,5.102259,2.877860
1.889726,4.796738,5.102258,2.883020
1.889726,4.961163,5.102260,2.884494
1.889726,5.102259,5.124014,2.883150
1.889726,5.102269,5.284271,2.878553
1.889726,5.102261,5.440968,2.873610
1.889726,5.102269,5.593290,2.868710
1.889726,5.102259,5.740444,2.864200
1.889726,5.102260,5.881761,2.860514
1.889726,5.102258,6.016602,2.857825
1.889726,5.102259,6.144411,2.856351
1.889726,5.102263,6.264665,2.856091
1.889726,5.102264,6.376903,2.857001
1.889726,5.102265,6.480706,2.858953
1.889726,5.102265,6.575702,2.861728
1.889726,5.102265,6.661560,2.865024
1.889726,5.102264,6.737988,2.868623
1.889726,5.102263,6.804732,2.872266
1.889726,5.102259,6.861568,2.875778
1.889726,5.102258,6.908321,2.878900
1.889726,5.102260,6.944840,2.881545
1.889726,5.102259,6.971003,2.883540
1.889726,5.102269,6.986745,2.884754
1.889726,4.627870,6.047124,2.858259
1.889726,4.757198,6.047120,2.852058
1.889726,4.896727,6.047119,2.852058
1.889726,5.044595,6.047120,2.855570
1.889726,5.199021,6.047124,2.860427
1.889726,5.358296,6.047121,2.865110
1.889726,5.520852,6.047116,2.868970
1.889726,5.685247,6.047127,2.871658
1.889726,5.850081,6.047118,2.873263
1.889726,6.014148,6.047113,2.873957
1.889726,6.047118,6.176307,2.873870
1.889726,6.047124,6.335516,2.873350
1.889726,6.047118,6.490812,2.872526
1.889726,6.047113,6.641334,2.871658
1.889726,6.047118,6.786307,2.870791
1.889726,6.047127,6.924997,2.870054
1.889726,6.047116,7.056738,2.869534
1.889726,6.047121,7.180957,2.869187
1.889726,6.047124,7.297104,2.869100
1.889726,6.047120,7.404695,2.869143
1.889726,6.047119,7.503299,2.869404
1.889726,6.047120,7.592530,2.869750
1.889726,6.047124,7.672051,2.870227
1.889726,6.047121,7.741549,2.870704
1.889726,6.047116,7.800778,2.871181
1.889726,6.047127,7.849544,2.871615
1.889726,6.047118,7.887632,2.872005
1.889726,6.047113,7.914936,2.872309
1.889726,6.047118,7.931363,2.872482
1.363802,2.267666,2.267671,48.651719
1.551189,2.267671,2.267672,29.480357
1.735602,2.267671,2.267676,19.821954
1.916709,2.267671,2.267672,14.633481
2.094186,2.267666,2.267671,11.995685
2.267671,2.267671,2.267671,10.747449
2.267671,2.267671,2.436841,8.541300
