Variables = "r1", "r2", "r3", "E"
   8.154300E+00,   1.090200E+01,   5.503500E+00,   3.469774E-07
   9.847200E+00,   1.006800E+01,   1.749400E+00,   1.206440E-05
   7.124800E+00,   1.188100E+01,   9.096500E+00,   3.877144E-10
   6.243000E+00,   7.606200E+00,   3.644800E+00,   1.770252E-02
   7.151000E+00,   1.127300E+01,   6.927900E+00,   9.080874E-08
   6.407000E+00,   7.252600E+00,   2.784300E+00,   2.927379E-02
   2.899000E+00,   7.189700E+00,   7.106900E+00,   1.605605E-02
   1.655700E+00,   8.455100E+00,   6.805100E+00,   8.818570E-04
   3.673700E+00,   6.340100E+00,   3.289500E+00,   1.318451E+00
   9.835600E+00,   1.215300E+01,   7.815000E+00,   1.099484E-11
   7.907900E+00,   1.508000E+01,   7.522600E+00,   9.026087E-14
   9.408100E+00,   1.074800E+01,   1.670900E+00,  -9.159209E-06
   5.527400E+00,   7.021500E+00,   1.550500E+00,   8.366685E-02
   8.295600E+00,   1.654000E+01,   8.615500E+00,   1.238907E-17
   7.410200E+00,   6.990600E+00,   5.356300E+00,   2.997383E-03
   3.401300E+00,   9.687100E+00,   6.309200E+00,  -3.467072E-04
   8.600600E+00,   1.231500E+01,   4.280200E+00,  -3.497493E-05
   8.232300E+00,   1.130500E+01,   5.008400E+00,  -2.194500E-07
   2.391300E+00,   1.048600E+01,   9.777400E+00,   6.469678E-05
   7.532400E+00,   8.198600E+00,   2.221700E+00,   8.550393E-04
   2.236100E+00,   9.892700E+00,   8.034400E+00,  -1.265720E-04
   2.129500E+00,   8.339700E+00,   7.752500E+00,   2.816599E-04
   4.288700E+00,   4.473100E+00,   1.913800E+00,   9.311632E-01
   6.554600E+00,   1.544900E+01,   9.582300E+00,  -7.316648E-12
   9.675400E+00,   1.788900E+01,   8.264200E+00,  -3.597528E-21
   9.708700E+00,   1.564800E+01,   7.424200E+00,  -3.474461E-16
   8.362300E+00,   1.240600E+01,   5.016100E+00,  -1.318133E-06
   4.798500E+00,   1.000700E+01,   5.311500E+00,   1.272026E-03
   3.874700E+00,   4.034800E+00,   1.567300E+00,   2.193409E+00
   8.510700E+00,   1.226500E+01,   8.797800E+00,   1.933584E-11
   6.988500E+00,   8.874900E+00,   3.093400E+00,   9.897596E-04
   7.036000E+00,   8.814600E+00,   3.637900E+00,   1.136369E-03
   8.444600E+00,   1.725800E+01,   8.997700E+00,   2.177844E-19
   3.163000E+00,   4.147900E+00,   4.201100E+00,   1.468501E+00
   6.376200E+00,   7.997100E+00,   4.364200E+00,   5.424482E-03
   8.480000E+00,   1.513200E+01,   6.910000E+00,  -2.920594E-13
   7.202000E+00,   9.130000E+00,   2.272500E+00,   5.763515E-05
   4.104500E+00,   9.210800E+00,   8.325400E+00,   1.721389E-04
   3.839500E+00,   6.699500E+00,   2.918000E+00,   1.687888E+00
   9.458700E+00,   1.704600E+01,   9.323700E+00,   6.076432E-21
   6.381000E+00,   1.531800E+01,   8.967700E+00,  -5.803750E-11
   4.881800E+00,   1.002100E+01,   5.365800E+00,   8.986460E-04
   7.093600E+00,   1.393000E+01,   9.488000E+00,   1.555579E-13
   2.484400E+00,   6.000900E+00,   6.675300E+00,   6.860448E-02
   5.457000E+00,   8.723200E+00,   5.786300E+00,   1.083229E-03
   5.634700E+00,   1.340400E+01,   8.479100E+00,  -2.961510E-08
   4.748100E+00,   1.170800E+01,   9.455400E+00,   1.386622E-06
   5.126400E+00,   7.957200E+00,   7.653800E+00,   6.715748E-04
   4.338200E+00,   1.334200E+01,   9.563700E+00,  -1.703117E-05
   8.847300E+00,   9.872400E+00,   2.531100E+00,   9.461132E-05
   7.335400E+00,   9.905800E+00,   4.226600E+00,   3.119961E-05
   8.914500E+00,   1.440700E+01,   8.488300E+00,   7.793717E-15
   8.461500E+00,   1.724500E+01,   8.815500E+00,   4.735585E-19
   2.100200E+00,   7.482200E+00,   7.130600E+00,   3.176693E-03
   9.195200E+00,   1.024900E+01,   2.349900E+00,   3.969011E-05
   2.738000E+00,   9.238300E+00,   8.501900E+00,   3.060311E-04
   8.391100E+00,   1.593700E+01,   9.997400E+00,   1.527121E-18
   7.234900E+00,   7.545500E+00,   4.183100E+00,   5.130870E-03
   4.225100E+00,   1.225100E+01,   8.159300E+00,  -6.638817E-05
   6.849700E+00,   1.108100E+01,   4.864800E+00,  -2.969059E-06
   7.648000E+00,   1.097300E+01,   4.267800E+00,  -4.700052E-05
   3.795000E+00,   1.024900E+01,   6.596600E+00,  -3.930696E-04
   7.628900E+00,   1.185500E+01,   4.689300E+00,  -1.289349E-05
   4.909300E+00,   7.038200E+00,   2.196000E+00,   2.147916E-01
   4.159300E+00,   7.180300E+00,   4.272700E+00,   1.436148E-01
   6.917000E+00,   1.084500E+01,   9.210400E+00,   8.444662E-09
   7.603400E+00,   1.118100E+01,   6.662600E+00,   8.500194E-08
   6.058000E+00,   1.555600E+01,   9.595700E+00,  -7.348792E-10
   8.022100E+00,   8.610300E+00,   3.520400E+00,   8.768600E-04
   9.536400E+00,   1.790400E+01,   8.605300E+00,   1.962022E-21
   5.588100E+00,   5.149200E+00,   3.934900E+00,   1.750967E-01
   3.331300E+00,   9.266800E+00,   8.028500E+00,   3.827223E-04
   8.129400E+00,   9.808300E+00,   2.583200E+00,  -5.653838E-05
   3.830900E+00,   7.679000E+00,   6.418200E+00,   1.239061E-02
   1.767500E+00,   7.376300E+00,   6.075400E+00,   1.161309E-02
   6.716400E+00,   6.828500E+00,   6.417500E+00,   3.055279E-03
   3.272400E+00,   6.873500E+00,   7.611200E+00,   1.163614E-02
   8.220700E+00,   8.944700E+00,   6.829800E+00,   5.744280E-06
   9.913200E+00,   1.355100E+01,   6.269100E+00,  -5.958189E-12
   6.300900E+00,   8.308800E+00,   3.863400E+00,   5.194826E-03
   5.854500E+00,   1.052500E+01,   4.997700E+00,   1.150792E-04
   5.144800E+00,   6.744400E+00,   3.497900E+00,   1.065984E-01
   8.905300E+00,   1.275800E+01,   4.651800E+00,  -6.211792E-06
   6.040300E+00,   7.059400E+00,   2.026600E+00,   2.424562E-02
   3.040800E+00,   3.249100E+00,   2.537700E+00,   9.244212E+00
   3.139300E+00,   6.496700E+00,   3.357500E+00,   3.710505E+00
   7.997600E+00,   7.455900E+00,   2.729300E+00,   3.254867E-03
   9.600200E+00,   9.371400E+00,   3.392300E+00,   2.822331E-04
   5.189200E+00,   1.301500E+01,   9.896500E+00,  -3.626301E-08
   3.275900E+00,   1.063100E+01,   8.556000E+00,  -5.927750E-05
   4.491700E+00,   7.762100E+00,   3.540500E+00,   2.370462E-01
   9.128500E+00,   1.288100E+01,   7.369000E+00,   9.605686E-12
   1.733100E+00,   1.054300E+01,   9.202800E+00,  -1.186807E-05
   5.827000E+00,   1.334700E+01,   7.546300E+00,  -1.238945E-08
   8.850000E+00,   1.059600E+01,   3.884600E+00,   4.748924E-05
   1.779900E+00,   1.099200E+01,   9.337000E+00,  -2.185472E-05
   8.518700E+00,   1.508400E+01,   6.631600E+00,  -6.316561E-12
   7.033900E+00,   6.412300E+00,   2.280800E+00,   2.593113E-02
   1.602900E+00,   5.335000E+00,   5.769300E+00,   7.152468E-02
   3.814700E+00,   1.346500E+01,   9.711100E+00,  -8.887137E-05
   3.736000E+00,   1.274500E+01,   9.009200E+00,  -1.551301E-04
   1.588800E+00,   1.112600E+01,   9.809700E+00,  -5.643426E-06
   5.794700E+00,   6.821400E+00,   5.157700E+00,   2.365544E-02
   7.129500E+00,   1.383500E+01,   8.752600E+00,   1.089698E-12
   8.641200E+00,   1.265200E+01,   5.424200E+00,  -7.599238E-08
   9.802700E+00,   1.014400E+01,   1.700600E+00,   8.773906E-06
   9.766000E+00,   1.264800E+01,   4.323500E+00,  -5.875844E-06
   4.379000E+00,   4.898600E+00,   3.260100E+00,   5.744814E-01
   4.464300E+00,   8.411900E+00,   8.803400E+00,   1.293243E-04
   7.731500E+00,   1.263300E+01,   5.299400E+00,  -4.590271E-07
   6.504800E+00,   1.270200E+01,   6.254900E+00,   4.625469E-08
   6.757300E+00,   7.993300E+00,   5.907300E+00,   9.242586E-04
   4.887400E+00,   1.153700E+01,   7.159800E+00,  -5.577433E-06
   5.069000E+00,   4.572800E+00,   3.698400E+00,   3.557875E-01
   9.561300E+00,   1.176800E+01,   6.314600E+00,   7.636308E-10
   3.327600E+00,   6.618300E+00,   7.388900E+00,   1.979054E-02
   2.553900E+00,   8.625600E+00,   6.679600E+00,   2.145186E-03
   5.537800E+00,   1.145800E+01,   9.378400E+00,   4.292221E-08
   8.012100E+00,   9.407300E+00,   2.413500E+00,   3.177688E-05
   9.487600E+00,   9.604900E+00,   2.885100E+00,   2.619341E-04
   3.661800E+00,   9.807200E+00,   6.151500E+00,  -6.627485E-05
   6.515200E+00,   9.430000E+00,   2.919900E+00,  -2.718352E-04
   6.703800E+00,   5.996600E+00,   4.722100E+00,   3.158733E-02
   6.117100E+00,   5.877300E+00,   2.002000E+00,   5.870171E-02
   2.265300E+00,   8.582300E+00,   9.040400E+00,   1.389394E-04
   3.383200E+00,   1.062600E+01,   7.396200E+00,  -5.948494E-04
   2.906000E+00,   3.566200E+00,   1.559900E+00,   1.022532E+01
   6.761500E+00,   1.016700E+01,   7.792300E+00,   8.130205E-07
   9.787400E+00,   1.148000E+01,   5.864500E+00,   6.034328E-09
   8.630700E+00,   1.550700E+01,   6.878200E+00,  -4.638819E-13
   6.507800E+00,   1.217200E+01,   6.371500E+00,   8.631465E-08
   3.002700E+00,   3.341800E+00,   1.975800E+00,   1.089289E+01
   2.770500E+00,   9.670700E+00,   6.912100E+00,  -6.405928E-04
   5.104600E+00,   1.033100E+01,   5.227900E+00,   7.037783E-04
   2.855600E+00,   5.968200E+00,   4.710700E+00,   3.002498E-01
   6.941000E+00,   8.099400E+00,   1.856200E+00,  -1.125079E-04
   8.731200E+00,   1.183600E+01,   5.211000E+00,  -4.676679E-08
   2.243200E+00,   3.728500E+00,   2.579200E+00,   1.032712E+01
   5.504200E+00,   8.543400E+00,   3.345900E+00,   2.029724E-02
   6.662600E+00,   6.647700E+00,   3.758200E+00,   3.656893E-02
   4.827600E+00,   5.311000E+00,   1.919300E+00,   2.352947E-01
   5.210100E+00,   6.445400E+00,   2.116800E+00,   1.340748E-01
   9.652700E+00,   1.091500E+01,   1.959500E+00,  -6.267392E-06
   5.501700E+00,   1.003800E+01,   6.847600E+00,   2.063712E-05
   5.815600E+00,   7.088900E+00,   2.433500E+00,   5.372516E-02
   9.814400E+00,   1.125700E+01,   1.618300E+00,  -7.960638E-06
   2.038200E+00,   9.859300E+00,   9.609000E+00,   4.067149E-05
   4.328700E+00,   5.735700E+00,   1.549000E+00,   8.050659E-01
   2.781000E+00,   5.805700E+00,   3.130100E+00,   5.038197E+00
   5.212700E+00,   6.835900E+00,   1.916600E+00,   1.186841E-01
   7.964100E+00,   1.608900E+01,   8.200400E+00,   6.181257E-16
   5.014400E+00,   8.441200E+00,   4.969300E+00,   7.279011E-03
   5.476200E+00,   7.386400E+00,   2.274400E+00,   7.004373E-02
   9.127500E+00,   1.038600E+01,   1.517100E+00,  -8.661915E-06
   4.346500E+00,   7.501500E+00,   3.179200E+00,   4.686301E-01
   9.482100E+00,   1.005600E+01,   5.216000E+00,   1.027254E-06
   6.540300E+00,   1.322800E+01,   6.697800E+00,   5.054951E-09
   3.065800E+00,   1.023300E+01,   7.405100E+00,  -6.264348E-04
   1.984900E+00,   7.696500E+00,   6.776300E+00,   2.196212E-03
   5.034000E+00,   7.998900E+00,   5.290200E+00,   7.978663E-03
   2.988900E+00,   8.336100E+00,   6.186600E+00,   8.390399E-03
   2.822800E+00,   7.216500E+00,   6.325100E+00,   3.320625E-02
   2.449900E+00,   3.991500E+00,   2.739900E+00,   7.492424E+00
   5.403900E+00,   8.190000E+00,   3.209300E+00,   3.805293E-02
   5.130000E+00,   1.045000E+01,   7.133800E+00,   7.509067E-06
   4.837600E+00,   7.313800E+00,   4.925000E+00,   2.774857E-02
   3.984300E+00,   5.944500E+00,   5.315800E+00,   1.292098E-01
   8.423500E+00,   1.156400E+01,   8.742200E+00,   2.192189E-10
   4.944100E+00,   8.767600E+00,   8.562600E+00,   4.866297E-05
   8.453800E+00,   1.254800E+01,   5.583100E+00,  -2.711511E-08
   6.339100E+00,   9.832000E+00,   3.532400E+00,  -4.155299E-04
   8.592300E+00,   8.785400E+00,   2.222600E+00,   1.512779E-04
   7.529400E+00,   1.240700E+01,   4.884800E+00,  -6.111441E-06
   7.088300E+00,   1.597600E+01,   9.718200E+00,  -2.507671E-14
   8.195700E+00,   1.752200E+01,   9.430800E+00,   1.985661E-20
   9.765300E+00,   1.068100E+01,   2.630500E+00,   8.158991E-05
   8.589100E+00,   7.521200E+00,   3.471100E+00,   1.318485E-03
   6.914100E+00,   1.046600E+01,   3.561700E+00,  -6.598186E-04
   5.378900E+00,   8.218500E+00,   6.280900E+00,   1.734999E-03
   4.095700E+00,   1.018200E+01,   6.490000E+00,  -7.999468E-05
   9.289700E+00,   1.114400E+01,   4.223300E+00,   1.612026E-05
   9.704600E+00,   9.769700E+00,   2.540500E+00,   1.500707E-04
   3.863900E+00,   4.831900E+00,   3.411500E+00,   9.152535E-01
   1.867100E+00,   9.627000E+00,   8.620400E+00,  -1.274387E-05
   3.896300E+00,   7.545100E+00,   3.893800E+00,   4.681478E-01
   8.482000E+00,   1.093100E+01,   2.766400E+00,  -2.738812E-04
   4.690100E+00,   1.092600E+01,   6.398900E+00,  -7.599228E-07
   6.596800E+00,   6.910400E+00,   2.147200E+00,   1.855434E-02
   5.193400E+00,   9.332000E+00,   9.771400E+00,   1.816099E-06
   5.276000E+00,   9.996300E+00,   4.757200E+00,   1.573255E-03
   5.546200E+00,   1.205000E+01,   7.277100E+00,  -1.763870E-08
   1.526700E+00,   8.878200E+00,   9.275700E+00,  -4.834638E-05
   5.122400E+00,   8.536800E+00,   9.024900E+00,   2.463619E-05
   9.206200E+00,   1.216500E+01,   7.138000E+00,   1.253251E-10
   5.421100E+00,   1.084000E+01,   6.716500E+00,   4.854541E-06
   5.307700E+00,   8.193100E+00,   2.897800E+00,   4.983947E-02
   2.080500E+00,   4.334500E+00,   4.822900E+00,   6.727894E-01
   5.273100E+00,   8.541100E+00,   5.159100E+00,   3.558156E-03
   7.376700E+00,   1.135300E+01,   9.654100E+00,   3.853608E-10
   7.269000E+00,   1.054300E+01,   8.761000E+00,   2.673693E-08
   7.345000E+00,   7.124300E+00,   2.714000E+00,   1.214396E-02
   5.161800E+00,   6.021800E+00,   5.040200E+00,   8.071581E-02
   7.550600E+00,   9.578300E+00,   3.678700E+00,   1.178029E-04
   3.862700E+00,   3.574700E+00,   1.781600E+00,   4.055878E+00
   6.445900E+00,   1.304000E+01,   9.560200E+00,   1.103229E-11
   3.338700E+00,   5.573800E+00,   2.516900E+00,   3.983921E+00
   3.686900E+00,   7.683700E+00,   5.036800E+00,   6.683730E-02
   8.844100E+00,   1.348500E+01,   9.984300E+00,   1.254927E-14
   3.653000E+00,   7.942200E+00,   6.098800E+00,   1.260904E-02
   8.059100E+00,   1.463500E+01,   7.623800E+00,   1.573647E-13
   1.797500E+00,   3.836000E+00,   3.694400E+00,   3.627241E+00
   4.205000E+00,   6.613500E+00,   6.654400E+00,   2.867589E-02
   6.468500E+00,   8.716400E+00,   7.754400E+00,   3.230934E-05
   3.847400E+00,   3.900100E+00,   1.547200E+00,   2.515250E+00
   9.902400E+00,   1.469100E+01,   5.009900E+00,  -8.456694E-07
   3.523700E+00,   7.814000E+00,   5.183700E+00,   5.733075E-02
   9.225400E+00,   1.217000E+01,   5.678200E+00,   3.983286E-09
   4.000400E+00,   4.077900E+00,   3.701200E+00,   1.450535E+00
   4.852900E+00,   9.543400E+00,   6.514700E+00,   1.908331E-04
   2.476000E+00,   6.195300E+00,   3.723400E+00,   2.441758E+00
   2.014600E+00,   9.561100E+00,   7.587700E+00,  -1.249399E-04
   5.602500E+00,   1.093400E+01,   5.344800E+00,   7.743396E-05
   5.510600E+00,   7.635900E+00,   4.728800E+00,   1.366561E-02
   7.228400E+00,   1.224700E+01,   5.018200E+00,  -3.454527E-06
   4.786400E+00,   5.236900E+00,   2.937100E+00,   3.439363E-01
   3.876900E+00,   5.385500E+00,   5.821400E+00,   1.445601E-01
   1.663800E+00,   8.985000E+00,   7.547600E+00,  -2.268516E-04
   1.953700E+00,   3.490400E+00,   3.292800E+00,   7.595425E+00
   6.008800E+00,   6.761700E+00,   2.108100E+00,   3.890830E-02
   8.338200E+00,   9.291700E+00,   2.120600E+00,   2.873484E-05
   3.764400E+00,   6.086400E+00,   2.325700E+00,   2.301100E+00
   2.343900E+00,   9.852600E+00,   7.892700E+00,  -1.704855E-04
   2.546100E+00,   1.020500E+01,   8.264600E+00,  -1.475650E-04
   1.759300E+00,   7.256500E+00,   6.710400E+00,  -5.189828E-03
   2.115100E+00,   3.512300E+00,   2.237000E+00,   1.468733E+01
   7.851400E+00,   9.851300E+00,   2.889400E+00,  -1.468337E-04
   2.593500E+00,   8.052000E+00,   5.818100E+00,   2.366098E-02
   7.666100E+00,   8.955900E+00,   6.509000E+00,   2.177604E-05
   7.224500E+00,   1.407000E+01,   8.551800E+00,   6.569365E-13
   8.073200E+00,   8.185400E+00,   6.079400E+00,   8.353912E-05
   6.694900E+00,   1.119300E+01,   5.770500E+00,   1.440018E-06
   9.273800E+00,   1.104400E+01,   5.942400E+00,   1.944262E-08
   6.965000E+00,   1.007200E+01,   3.742700E+00,  -2.616397E-04
   8.826300E+00,   9.152300E+00,   2.949500E+00,   4.025522E-04
   6.605800E+00,   1.093700E+01,   4.809000E+00,   4.006178E-07
   4.401900E+00,   6.028000E+00,   2.104300E+00,   6.120444E-01
   8.215700E+00,   1.544700E+01,   7.286600E+00,   2.064436E-14
   3.753000E+00,   7.416200E+00,   6.333300E+00,   2.002464E-02
   9.875400E+00,   1.169400E+01,   4.379300E+00,   8.184447E-06
   8.167800E+00,   8.998600E+00,   3.979100E+00,   2.997412E-04
   4.726000E+00,   1.083800E+01,   6.177900E+00,   2.702226E-05
   7.825800E+00,   9.873000E+00,   7.908300E+00,   2.687388E-07
   2.530200E+00,   3.603700E+00,   2.278400E+00,   1.112238E+01
   8.396400E+00,   1.529900E+01,   7.189000E+00,   9.926590E-15
   8.725500E+00,   9.065400E+00,   1.858100E+00,  -1.148873E-05
   4.097700E+00,   1.085200E+01,   9.540200E+00,   3.967427E-05
   8.087700E+00,   9.723600E+00,   1.888600E+00,  -6.965845E-05
   8.766600E+00,   1.561700E+01,   8.517400E+00,   9.430501E-17
   9.109500E+00,   1.404600E+01,   6.068700E+00,  -6.333770E-10
   1.528600E+00,   5.309400E+00,   4.380600E+00,   7.735503E-01
   9.742500E+00,   1.354900E+01,   6.692900E+00,   6.276921E-13
   3.093700E+00,   9.397800E+00,   8.878900E+00,   3.571993E-04
   6.994600E+00,   6.830900E+00,   1.939900E+00,   3.009842E-03
   8.718300E+00,   1.147800E+01,   3.330700E+00,  -2.047876E-04
   8.152300E+00,   1.340700E+01,   9.940500E+00,   6.986406E-14
   7.084800E+00,   7.255300E+00,   5.004200E+00,   4.550170E-03
   3.841700E+00,   5.841900E+00,   3.645800E+00,   4.680713E-01
   4.130300E+00,   4.339300E+00,   2.639500E+00,   1.448495E+00
   5.040500E+00,   6.597900E+00,   4.276800E+00,   7.127337E-02
   5.163500E+00,   5.097700E+00,   2.804500E+00,   2.976577E-01
   6.449500E+00,   9.518700E+00,   3.206300E+00,  -2.697401E-04
   6.624500E+00,   8.483200E+00,   8.843900E+00,   5.853191E-06
   4.616200E+00,   7.681000E+00,   8.004300E+00,   9.877734E-04
   4.350200E+00,   7.663500E+00,   5.764700E+00,   1.473509E-02
   5.246900E+00,   6.366100E+00,   1.795300E+00,   1.003233E-01
   3.576600E+00,   8.529500E+00,   5.522800E+00,   1.643552E-02
   3.948500E+00,   7.865600E+00,   5.449800E+00,   2.327746E-02
   7.916400E+00,   1.641300E+01,   9.677500E+00,   7.450233E-19
   5.811100E+00,   8.179100E+00,   2.818300E+00,   2.052574E-02
   9.465200E+00,   1.170600E+01,   2.441600E+00,  -1.124438E-04
   3.865200E+00,   4.949000E+00,   4.782300E+00,   3.253366E-01
   6.085200E+00,   6.862900E+00,   4.922900E+00,   2.152943E-02
   6.566200E+00,   1.513900E+01,   9.260800E+00,  -7.647634E-12
   4.042900E+00,   8.750900E+00,   5.230400E+00,   1.511441E-02
   9.478800E+00,   1.238000E+01,   5.851700E+00,   1.363185E-09
   4.970600E+00,   7.482900E+00,   6.331000E+00,   7.547332E-03
   3.816900E+00,   6.131000E+00,   2.917300E+00,   1.475824E+00
   3.350900E+00,   5.217000E+00,   2.533700E+00,   3.351768E+00
   3.760600E+00,   6.601200E+00,   5.168400E+00,   9.477847E-02
   3.426100E+00,   6.090500E+00,   5.609500E+00,   1.371793E-01
   8.832400E+00,   9.748500E+00,   4.857000E+00,   9.181102E-06
   5.386600E+00,   1.008500E+01,   8.518100E+00,   1.875112E-06
   8.941800E+00,   1.567300E+01,   6.908200E+00,  -2.903648E-13
   4.448200E+00,   8.242900E+00,   4.960500E+00,   2.020486E-02
   8.937900E+00,   9.270600E+00,   6.344100E+00,   1.492499E-06
   2.678600E+00,   1.236800E+01,   9.825200E+00,  -1.400709E-04
   6.628800E+00,   7.611500E+00,   3.538500E+00,   1.332371E-02
   3.712400E+00,   1.054300E+01,   6.945600E+00,  -4.798691E-04
   4.146700E+00,   1.266300E+01,   9.613900E+00,  -1.844753E-05
   3.055200E+00,   1.152900E+01,   8.757900E+00,  -2.792602E-04
   5.575300E+00,   8.210500E+00,   3.930500E+00,   1.426060E-02
   6.810800E+00,   6.333100E+00,   3.343400E+00,   4.988913E-02
   4.529900E+00,   4.533100E+00,   3.529800E+00,   6.502487E-01
   1.833800E+00,   8.905200E+00,   8.682800E+00,  -3.573884E-05
   1.512300E+00,   3.758300E+00,   2.591500E+00,   1.319054E+01
   5.460400E+00,   4.932100E+00,   1.545200E+00,   2.587027E-01
   2.051400E+00,   6.919000E+00,   4.972800E+00,   1.882363E-01
   8.402700E+00,   1.730200E+01,   9.632700E+00,   1.929616E-20
   9.438300E+00,   1.304400E+01,   3.806600E+00,  -9.683672E-05
   2.144200E+00,   5.462700E+00,   5.366300E+00,   1.603661E-01
   9.946200E+00,   1.086800E+01,   1.915000E+00,   5.792555E-06
   6.139600E+00,   1.578800E+01,   9.759100E+00,  -3.396899E-10
   3.304000E+00,   5.870900E+00,   4.104200E+00,   4.939618E-01
   2.309700E+00,   6.782100E+00,   6.268200E+00,   4.156600E-02
   7.005000E+00,   9.130400E+00,   2.161700E+00,   1.513176E-04
   3.836300E+00,   5.633600E+00,   6.337700E+00,   9.308625E-02
   4.776500E+00,   7.344100E+00,   2.851400E+00,   2.627572E-01
   6.809000E+00,   7.915600E+00,   3.422900E+00,   7.528795E-03
   6.088400E+00,   1.023000E+01,   8.043100E+00,   1.122089E-06
